28,"  Greifswald, Hansestadt 10)",4101,9089
29,    Deutschland,3787,8128
30,    Ausland,314,961
,,,
31,"  Neubrandenburg, Stadt 11)",2600,5333
32,    Deutschland,2484,5128
33,    Ausland,116,205
,,,
34,"  Stralsund, Hansestadt 12)",10783,22708
35,    Deutschland,10247,21501
36,    Ausland,536,1207
,,,
37,"  Wismar, Hansestadt 13)",6604,16614
38,    Deutschland,5875,15676
39,    Ausland,729,938
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",März 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,439170,1415954
2,  Deutschland,425447,1384600
3,  Ausland,13723,31354
,,,
4,"  Rostock, Hansestadt",57890,128016
5,    Deutschland,54461,121536
6,    Ausland,3429,6480
,,,
7,"  Schwerin, Landeshauptstadt",13014,20961
8,    Deutschland,11691,18912
9,    Ausland,1323,2049
,,,
,  Mecklenburgische,,
10,    Seenplatte,40447,123337
11,    Deutschland,39611,121256
12,    Ausland,836,2081
,,,
13,  Landkreis Rostock,63257,235037
14,    Deutschland,61950,231990
15,    Ausland,1307,3047
,,,
16,  Vorpommern-Rügen,118509,426246
17,    Deutschland,115639,418551
18,    Ausland,2870,7695
,,,
19,  Nordwestmecklenburg,36117,114986
20,    Deutschland,34752,111587
21,    Ausland,1365,3399
,,,
22,  Vorpommern-Greifswald,91108,316184
23,    Deutschland,89975,312894
24,    Ausland,1133,3290
,,,
25,  Ludwigslust-Parchim,18828,51187
26,    Deutschland,17368,47874
27,    Ausland,1460,3313
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",5918,13118
29,    Deutschland,5434,11940
30,    Ausland,484,1178
,,,
31,"  Neubrandenburg, Stadt 11)",3468,7221
32,    Deutschland,3302,6813
33,    Ausland,166,408
,,,
34,"  Stralsund, Hansestadt 12)",15113,31277
35,    Deutschland,14573,30171
36,    Ausland,540,1106
,,,
37,"  Wismar, Hansestadt 13)",10337,23537
38,    Deutschland,9426,22246
39,    Ausland,911,1291
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",April 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,607481,2189138
2,  Deutschland,583130,2129210
3,  Ausland,24351,59928
,,,
4,"  Rostock, Hansestadt",63854,162339
5,    Deutschland,58253,150888
6,    Ausland,5601,11451
,,,
7,"  Schwerin, Landeshauptstadt",14881,27196
8,    Deutschland,12872,23676
9,    Ausland,2009,3520
,,,
,  Mecklenburgische,,
10,    Seenplatte,68209,232261
11,    Deutschland,66814,228647
12,    Ausland,1395,3614
,,,
13,  Landkreis Rostock,88887,367947
14,    Deutschland,86842,362727
15,    Ausland,2045,5220
,,,
16,  Vorpommern-Rügen,179985,700061
17,    Deutschland,173055,680787
18,    Ausland,6930,19274
,,,
19,  Nordwestmecklenburg,51435,179835
20,    Deutschland,48861,173685
21,    Ausland,2574,6150
,,,
22,  Vorpommern-Greifswald,113262,439258
23,    Deutschland,111476,433596
24,    Ausland,1786,5662
,,,
25,  Ludwigslust-Parchim,26968,80241
26,    Deutschland,24957,75204
27,    Ausland,2011,5037
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",6812,16899
29,    Deutschland,6399,15768
30,    Ausland,413,1131
,,,
31,"  Neubrandenburg, Stadt 11)",3275,6919
32,    Deutschland,3139,6614
33,    Ausland,136,305
,,,
34,"  Stralsund, Hansestadt 12)",18190,42331
35,    Deutschland,16766,39038
36,    Ausland,1424,3293
,,,
37,"  Wismar, Hansestadt 13)",12698,28648
38,    Deutschland,11125,26091
39,    Ausland,1573,2557
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Mai 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,715406,2528152
2,  Deutschland,681242,2444232
3,  Ausland,34164,83920
,,,
4,"  Rostock, Hansestadt",70496,167783
5,    Deutschland,64265,155720
6,    Ausland,6231,12063
,,,
7,"  Schwerin, Landeshauptstadt",21123,36112
8,    Deutschland,18641,32089
9,    Ausland,2482,4023
,,,
,  Mecklenburgische,,
10,    Seenplatte,103240,317672
11,    Deutschland,100756,311403
12,    Ausland,2484,6269
,,,
13,  Landkreis Rostock,101102,407673
14,    Deutschland,97889,400106
15,    Ausland,3213,7567
,,,
16,  Vorpommern-Rügen,196119,795969
17,    Deutschland,185360,765723
18,    Ausland,10759,30246
,,,
19,  Nordwestmecklenburg,61308,203396
20,    Deutschland,58030,195893
21,    Ausland,3278,7503
,,,
22,  Vorpommern-Greifswald,125182,497701
23,    Deutschland,122419,489205
24,    Ausland,2763,8496
,,,
25,  Ludwigslust-Parchim,36836,101846
26,    Deutschland,33882,94093
27,    Ausland,2954,7753
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",8537,19923
29,    Deutschland,7898,18480
30,    Ausland,639,1443
,,,
31,"  Neubrandenburg, Stadt 11)",4471,9747
32,    Deutschland,4231,9184
33,    Ausland,240,563
,,,
34,"  Stralsund, Hansestadt 12)",20449,47127
35,    Deutschland,18288,42203
36,    Ausland,2161,4924
,,,
37,"  Wismar, Hansestadt 13)",15507,31915
38,    Deutschland,13595,28739
39,    Ausland,1912,3176
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Juni 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,905056,3613661
2,  Deutschland,857180,3486768
3,  Ausland,47876,126893
,,,
4,"  Rostock, Hansestadt",79597,201771
5,    Deutschland,73166,189375
6,    Ausland,6431,12396
,,,
7,"  Schwerin, Landeshauptstadt",20671,37084
8,    Deutschland,18749,33766
9,    Ausland,1922,3318
,,,
,  Mecklenburgische,,
10,    Seenplatte,143568,489124
11,    Deutschland,139414,478123
12,    Ausland,4154,11001
,,,
13,  Landkreis Rostock,124493,554308
14,    Deutschland,119446,542285
15,    Ausland,5047,12023
,,,
16,  Vorpommern-Rügen,265484,1212748
17,    Deutschland,248658,1162327
18,    Ausland,16826,50421
,,,
19,  Nordwestmecklenburg,73030,266074
20,    Deutschland,68447,255100
21,    Ausland,4583,10974
,,,
22,  Vorpommern-Greifswald,153360,722550
23,    Deutschland,148839,708136
24,    Ausland,4521,14414
,,,
25,  Ludwigslust-Parchim,44853,130002
26,    Deutschland,40461,117656
27,    Ausland,4392,12346
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",10576,30082
29,    Deutschland,9897,28532
30,    Ausland,679,1550
,,,
31,"  Neubrandenburg, Stadt 11)",5223,11090
32,    Deutschland,4975,10664
33,    Ausland,248,426
,,,
34,"  Stralsund, Hansestadt 12)",24014,56206
35,    Deutschland,21038,49762
36,    Ausland,2976,6444
,,,
37,"  Wismar, Hansestadt 13)",17619,36474
38,    Deutschland,15395,32746
39,    Ausland,2224,3728
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Juli 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,1116159,5206578
2,  Deutschland,1030715,4973678
3,  Ausland,85444,232900
,,,
4,"  Rostock, Hansestadt",87726,258281
5,    Deutschland,75480,235311
6,    Ausland,12246,22970
,,,
7,"  Schwerin, Landeshauptstadt",26608,47868
8,    Deutschland,21591,39518
9,    Ausland,5017,8350
,,,
,  Mecklenburgische,,
10,    Seenplatte,174651,733313
11,    Deutschland,167011,711469
12,    Ausland,7640,21844
,,,
13,  Landkreis Rostock,148779,769388
14,    Deutschland,139543,744416
15,    Ausland,9236,24972
,,,
16,  Vorpommern-Rügen,349525,1816429
17,    Deutschland,319799,1724301
18,    Ausland,29726,92128
,,,
19,  Nordwestmecklenburg,84801,364870
20,    Deutschland,77347,347292
21,    Ausland,7454,17578
,,,
22,  Vorpommern-Greifswald,192774,1038071
23,    Deutschland,184751,1009874
24,    Ausland,8023,28197
,,,
25,  Ludwigslust-Parchim,51295,178358
26,    Deutschland,45193,161497
27,    Ausland,6102,16861
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",13140,36885
29,    Deutschland,11893,33878
30,    Ausland,1247,3007
,,,
31,"  Neubrandenburg, Stadt 11)",5324,11658
32,    Deutschland,4905,10913
33,    Ausland,419,745
,,,
34,"  Stralsund, Hansestadt 12)",28179,64926
35,    Deutschland,23140,54697
36,    Ausland,5039,10229
,,,
37,"  Wismar, Hansestadt 13)",20277,44695
38,    Deutschland,16792,38399
39,    Ausland,3485,6296
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",August 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,1023287,4945691
2,  Deutschland,961554,4763480
3,  Ausland,61733,182211
,,,
4,"  Rostock, Hansestadt",85396,262798
5,    Deutschland,76918,245807
6,    Ausland,8478,16991
,,,
7,"  Schwerin, Landeshauptstadt",20721,41548
8,    Deutschland,18124,36541
9,    Ausland,2597,5007
,,,
,  Mecklenburgische,,
10,    Seenplatte,159569,656613
11,    Deutschland,153469,637345
12,    Ausland,6100,19268
,,,
13,  Landkreis Rostock,138315,745905
14,    Deutschland,132607,729711
15,    Ausland,5708,16194
,,,
16,  Vorpommern-Rügen,314813,1712009
17,    Deutschland,292970,1639843
18,    Ausland,21843,72166
,,,
19,  Nordwestmecklenburg,76840,351105
20,    Deutschland,70821,335636
21,    Ausland,6019,15469
,,,
22,  Vorpommern-Greifswald,180252,1006714
23,    Deutschland,173780,984679
24,    Ausland,6472,22035
,,,
25,  Ludwigslust-Parchim,47381,168999
26,    Deutschland,42865,153918
27,    Ausland,4516,15081
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",11452,36059
29,    Deutschland,10253,33617
30,    Ausland,1199,2442
,,,
31,"  Neubrandenburg, Stadt 11)",5002,12933
32,    Deutschland,4622,12007
33,    Ausland,380,926
,,,
34,"  Stralsund, Hansestadt 12)",25777,60695
35,    Deutschland,21892,53037
36,    Ausland,3885,7658
,,,
37,"  Wismar, Hansestadt 13)",19662,43907
38,    Deutschland,16945,39057
39,    Ausland,2717,4850
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",September 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,795652,3070771
2,  Deutschland,757471,2972705
3,  Ausland,38181,98066
,,,
4,"  Rostock, Hansestadt",74659,195093
5,    Deutschland,68413,182003
6,    Ausland,6246,13090
,,,
7,"  Schwerin, Landeshauptstadt",22315,40101
8,    Deutschland,19151,34837
9,    Ausland,3164,5264
,,,
,  Mecklenburgische,,
10,    Seenplatte,101757,334531
11,    Deutschland,98820,326841
12,    Ausland,2937,7690
,,,
13,  Landkreis Rostock,113018,490115
14,    Deutschland,109088,480472
15,    Ausland,3930,9643
,,,
16,  Vorpommern-Rügen,242044,1044464
17,    Deutschland,230757,1010222
18,    Ausland,11287,34242
,,,
19,  Nordwestmecklenburg,64615,227333
20,    Deutschland,61473,219748
21,    Ausland,3142,7585
,,,
22,  Vorpommern-Greifswald,136777,625316
23,    Deutschland,133529,615117
24,    Ausland,3248,10199
,,,
25,  Ludwigslust-Parchim,40467,113818
26,    Deutschland,36240,103465
27,    Ausland,4227,10353
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",10991,29896
29,    Deutschland,10321,28371
30,    Ausland,670,1525
,,,
31,"  Neubrandenburg, Stadt 11)",5052,11148
32,    Deutschland,4716,10472
33,    Ausland,336,676
,,,
34,"  Stralsund, Hansestadt 12)",23384,54655
35,    Deutschland,21013,48938
36,    Ausland,2371,5717
,,,
37,"  Wismar, Hansestadt 13)",18260,38942
38,    Deutschland,16537,35925
39,    Ausland,1723,3017
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Oktober 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,631864,2455616
2,  Deutschland,607814,2395971
3,  Ausland,24050,59645
,,,
4,"  Rostock, Hansestadt",66948,185808
5,    Deutschland,62447,175891
6,    Ausland,4501,9917
,,,
7,"  Schwerin, Landeshauptstadt",17626,30399
8,    Deutschland,15573,27215
9,    Ausland,2053,3184
,,,
,  Mecklenburgische,,
10,    Seenplatte,69041,250512
11,    Deutschland,67725,246952
12,    Ausland,1316,3560
,,,
13,  Landkreis Rostock,91657,405555
14,    Deutschland,89085,397577
15,    Ausland,2572,7978
,,,
16,  Vorpommern-Rügen,189688,814312
17,    Deutschland,183909,798553
18,    Ausland,5779,15759
,,,
19,  Nordwestmecklenburg,52155,193527
20,    Deutschland,50070,188253
21,    Ausland,2085,5274
,,,
22,  Vorpommern-Greifswald,115153,490067
23,    Deutschland,113388,484808
24,    Ausland,1765,5259
,,,
25,  Ludwigslust-Parchim,29596,85436
26,    Deutschland,25617,76722
27,    Ausland,3979,8714
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",8356,23558
29,    Deutschland,7887,22297
30,    Ausland,469,1261
,,,
31,"  Neubrandenburg, Stadt 11)",4060,8212
32,    Deutschland,3860,7799
33,    Ausland,200,413
,,,
34,"  Stralsund, Hansestadt 12)",20717,49806
35,    Deutschland,19000,46433
36,    Ausland,1717,3373
,,,
37,"  Wismar, Hansestadt 13)",14943,35362
38,    Deutschland,13625,32961
39,    Ausland,1318,2401
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",November 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,356777,1195191
2,  Deutschland,340998,1160729
3,  Ausland,15779,34462
,,,
4,"  Rostock, Hansestadt",52523,116045
5,    Deutschland,47690,105956
6,    Ausland,4833,10089
,,,
7,"  Schwerin, Landeshauptstadt",13256,20169
8,    Deutschland,12040,18288
9,    Ausland,1216,1881
,,,
,  Mecklenburgische,,
10,    Seenplatte,37266,115218
11,    Deutschland,36463,113235
12,    Ausland,803,1983
,,,
13,  Landkreis Rostock,54235,212581
14,    Deutschland,52387,208906
15,    Ausland,1848,3675
,,,
16,  Vorpommern-Rügen,81295,316622
17,    Deutschland,78579,310634
18,    Ausland,2716,5988
,,,
19,  Nordwestmecklenburg,29267,101300
20,    Deutschland,27476,97023
21,    Ausland,1791,4277
,,,
22,  Vorpommern-Greifswald,68778,260316
23,    Deutschland,67680,257452
24,    Ausland,1098,2864
,,,
25,  Ludwigslust-Parchim,20157,52940
26,    Deutschland,18683,49235
27,    Ausland,1474,3705
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",5884,15268
29,    Deutschland,5491,14399
30,    Ausland,393,869
,,,
31,"  Neubrandenburg, Stadt 11)",4040,7203
32,    Deutschland,3915,6947
33,    Ausland,125,256
,,,
34,"  Stralsund, Hansestadt 12)",12605,25649
35,    Deutschland,11751,24086
36,    Ausland,854,1563
,,,
37,"  Wismar, Hansestadt 13)",9972,22726
38,    Deutschland,8776,20582
39,    Ausland,1196,2144
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Dezember 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,369066,1202276
2,  Deutschland,350997,1158530
3,  Ausland,18069,43746
,,,
4,"  Rostock, Hansestadt",58374,130356
5,    Deutschland,52058,115936
6,    Ausland,6316,14420
,,,
7,"  Schwerin, Landeshauptstadt",14230,24132
8,    Deutschland,11875,19980
9,    Ausland,2355,4152
,,,
,  Mecklenburgische,,
10,    Seenplatte,37705,124141
11,    Deutschland,36993,121563
12,    Ausland,712,2578
,,,
13,  Landkreis Rostock,54278,205427
14,    Deutschland,53140,202709
15,    Ausland,1138,2718
,,,
16,  Vorpommern-Rügen,90627,330645
17,    Deutschland,87584,322804
18,    Ausland,3043,7841
,,,
19,  Nordwestmecklenburg,31839,102994
20,    Deutschland,29660,97556
21,    Ausland,2179,5438
,,,
22,  Vorpommern-Greifswald,64466,234958
23,    Deutschland,63550,232229
24,    Ausland,916,2729
,,,
25,  Ludwigslust-Parchim,17547,49623
26,    Deutschland,16137,45753
27,    Ausland,1410,3870
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",5151,13315
29,    Deutschland,4962,12848
30,    Ausland,189,467
,,,
31,"  Neubrandenburg, Stadt 11)",3670,7880
32,    Deutschland,3447,7227
33,    Ausland,223,653
,,,
34,"  Stralsund, Hansestadt 12)",13834,29299
35,    Deutschland,12377,25875
36,    Ausland,1457,3424
,,,
37,"  Wismar, Hansestadt 13)",10571,23964
38,    Deutschland,8877,20622
39,    Ausland,1694,3342
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Januar 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,269119,961666
2,  Deutschland,260760,941915
3,  Ausland,8359,19751
,,,
4,"  Rostock, Hansestadt",40176,93517
5,    Deutschland,38184,89202
6,    Ausland,1992,4315
,,,
7,"  Schwerin, Landeshauptstadt",8239,12901
8,    Deutschland,7262,11348
9,    Ausland,977,1553
,,,
,  Mecklenburgische,,
10,    Seenplatte,25174,87396
11,    Deutschland,24568,86140
12,    Ausland,606,1256
,,,
13,  Landkreis Rostock,42774,176365
14,    Deutschland,41950,173862
15,    Ausland,824,2503
,,,
16,  Vorpommern-Rügen,64724,257247
17,    Deutschland,63398,253779
18,    Ausland,1326,3468
,,,
19,  Nordwestmecklenburg,20455,78160
20,    Deutschland,19573,76839
21,    Ausland,882,1321
,,,
22,  Vorpommern-Greifswald,54494,214077
23,    Deutschland,53807,211653
24,    Ausland,687,2424
,,,
25,  Ludwigslust-Parchim,13083,42003
26,    Deutschland,12018,39092
27,    Ausland,1065,2911
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",4215,9354
29,    Deutschland,4022,8909
30,    Ausland,193,445
,,,
31,"  Neubrandenburg, Stadt 11)",2922,6003
32,    Deutschland,2753,5703
33,    Ausland,169,300
,,,
34,"  Stralsund, Hansestadt 12)",9094,18843
35,    Deutschland,8772,18193
36,    Ausland,322,650
,,,
37,"  Wismar, Hansestadt 13)",5404,13256
38,    Deutschland,4767,12451
39,    Ausland,637,805
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.3,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Februar 2017,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,315976,1095563
2,  Deutschland,304765,1067493
3,  Ausland,11211,28070
,,,
4,"  Rostock, Hansestadt",40770,99155
5,    Deutschland,38596,94090
6,    Ausland,2174,5065
,,,
7,"  Schwerin, Landeshauptstadt",9287,14844
8,    Deutschland,8347,13305
9,    Ausland,940,1539
,,,
,  Mecklenburgische,,
10,    Seenplatte,27837,92749
11,    Deutschland,27304,91561
12,    Ausland,533,1188
,,,
13,  Landkreis Rostock,49680,196854
14,    Deutschland,47925,191511
15,    Ausland,1755,5343
,,,
16,  Vorpommern-Rügen,85152,324564
17,    Deutschland,83183,319372
