Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",,,,,,,,,
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,,,,,,,,,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Dezember 2014,,,,,Januar - Dezember 2014,,,,
,,Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)",Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)"
,,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat",,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum",
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,Anzahl,%,Anzahl,%,Anzahl,,%,Anzahl,%,Anzahl
1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,
1  ,Mecklenburg-Vorpommern,342.202,"4,1 ",1.128.551,"1,7 ","3,3  ",7.250.770,"2,4 ",28.722.978,"2,0 ","4,0  "
2  ,  Deutschland,323.092,"2,9 ",1.084.405,"1,1 ","3,4  ",6.880.917,"2,1 ",27.722.343,"1,9 ","4,0  "
3  ,  Ausland,19.110,"28,9 ",44.146,"17,8 ","2,3  ",369.853,"8,7 ",1.000.635,"5,8 ","2,7  "
,,,,,,,,,,,
4  ,"  Rostock, Hansestadt",53.636,"7,0 ",119.969,"5,3 ","2,2  ",726.769,"2,9 ",1.897.526,"4,4 ","2,6  "
5  ,    Deutschland,46.592,"4,4 ",104.177,"3,6 ","2,2  ",665.679,"3,2 ",1.744.040,"4,0 ","2,6  "
6  ,    Ausland,7.044,"27,9 ",15.792,"17,6 ","2,2  ",61.090,"- 0,4 ",153.486,"8,5 ","2,5  "
,,,,,,,,,,,
7  ,"  Schwerin, Landeshauptstadt",13.702,"10,9 ",21.979,"3,4 ","1,6  ",205.280,"4,1 ",358.468,"1,7 ","1,7  "
8  ,    Deutschland,11.453,"2,5 ",18.357,"- 3,8 ","1,6  ",180.957,"1,7 ",317.488,"- 0,2 ","1,8  "
9  ,    Ausland,2.249,"91,2 ",3.622,"67,1 ","1,6  ",24.323,"25,8 ",40.980,"20,0 ","1,7  "
,,,,,,,,,,,
,  Mecklenburgische,,,,,,,,,,
10  ,    Seenplatte,37.621,"- 4,9 ",120.563,"0,6 ","3,2  ",1.012.074,"1,8 ",3.528.122,"3,4 ","3,5  "
11  ,    Deutschland,36.569,"- 5,0 ",118.509,"0,7 ","3,2  ",980.242,"1,7 ",3.447.279,"3,6 ","3,5  "
12  ,    Ausland,1.052,"- 3,1 ",2.054,"- 1,1 ","2,0  ",31.832,"4,2 ",80.843,"- 2,4 ","2,5  "
,,,,,,,,,,,
13  ,  Landkreis Rostock,53.971,"4,0 ",212.697,"5,3 ","3,9  ",1.075.387,"1,8 ",4.778.102,"3,3 ","4,4  "
14  ,    Deutschland,51.953,"2,9 ",207.522,"4,6 ","4,0  ",1.036.611,"1,8 ",4.667.186,"3,4 ","4,5  "
15  ,    Ausland,2.018,"43,4 ",5.175,"45,7 ","2,6  ",38.776,"1,8 ",110.916,"1,2 ","2,9  "
,,,,,,,,,,,
16  ,  Vorpommern-Rügen,81.781,"3,5 ",307.085,"- 0,9 ","3,8  ",2.062.602,"2,8 ",9.177.993,"1,0 ","4,4  "
17  ,    Deutschland,79.299,"3,6 ",300.496,"- 0,8 ","3,8  ",1.950.996,"2,6 ",8.838.360,"0,9 ","4,5  "
18  ,    Ausland,2.482,"2,4 ",6.589,"- 4,4 ","2,7  ",111.606,"6,4 ",339.633,"3,9 ","3,0  "
,,,,,,,,,,,
19  ,  Nordwestmecklenburg,26.660,"10,8 ",87.788,"1,2 ","3,3  ",543.067,"6,1 ",2.083.369,"2,9 ","3,8  "
20  ,    Deutschland,24.682,"10,6 ",83.025,"1,6 ","3,4  ",510.283,"5,9 ",2.000.010,"2,7 ","3,9  "
21  ,    Ausland,1.978,"13,3 ",4.763,"- 4,8 ","2,4  ",32.784,"9,0 ",83.359,"6,0 ","2,5  "
,,,,,,,,,,,
22  ,  Vorpommern-Greifswald,55.079,"2,5 ",203.346,"1,4 ","3,7  ",1.236.066,"- 0,9 ",5.708.163,"0,4 ","4,6  "
