Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschl. Camping)",,,,,,,,,
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,,,,,,,,,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",April 2014,,,,,Januar - April 2014,,,,
,,Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)",Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)"
,,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat",,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum",
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,Anzahl,%,Anzahl,%,Anzahl,,%,Anzahl,%,Anzahl
1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,
1  ,Mecklenburg-Vorpommern,550.788,"28,4  ",2.017.785,"34,3  ","3,7  ",1.507.329,"10,1  ",5.303.790  ,"10,0  ","3,5  "
2  ,  Deutschland,525.781,"27,9  ",1.954.539,"34,0  ","3,7  ",1.450.318,"9,9  ",5.159.048  ,"9,9  ","3,6  "
3  ,  Ausland,25.007,"40,1  ",63.246,"44,8  ","2,5  ",57.011,"18,0  ",144.742  ,"14,2  ","2,5  "
,,,,,,,,,,,
4  ,"  Rostock, Hansestadt",55.458,"10,1  ",141.494,"21,4  ","2,6  ",181.698,"5,6  ",428.261  ,"7,2  ","2,4  "
5  ,    Deutschland,50.647,"10,1  ",128.827,"19,7  ","2,5  ",169.378,"6,7  ",394.101  ,"7,9  ","2,3  "
6  ,    Ausland,4.811,"9,9  ",12.667,"41,7  ","2,6  ",12.320,"- 7,6  ",34.160  ,"0,0  ","2,8  "
,,,,,,,,,,,
7  ,"  Schwerin, Landeshauptstadt",15.050,"4,6  ",26.917,"11,4  ","1,8  ",46.396,"10,2  ",78.767  ,"13,7  ","1,7  "
8  ,    Deutschland,12.862,"- 3,0  ",23.184,"4,2  ","1,8  ",41.466,"5,0  ",70.212  ,"8,4  ","1,7  "
9  ,    Ausland,2.188,"95,4  ",3.733,"95,6  ","1,7  ",4.930,"87,2  ",8.555  ,"89,7  ","1,7  "
,,,,,,,,,,,
,  Mecklenburgische,,,,,,,,,,
10  ,    Seenplatte,67.108,"32,5  ",226.764,"47,7  ","3,4  ",162.259,"9,8  ",528.887  ,"11,9  ","3,3  "
11  ,    Deutschland,65.624,"33,1  ",223.102,"48,2  ","3,4  ",158.630,"10,1  ",520.918  ,"12,1  ","3,3  "
12  ,    Ausland,1.484,"11,2  ",3.662,"25,1  ","2,5  ",3.629,"- 1,9  ",7.969  ,"- 1,4  ","2,2  "
,,,,,,,,,,,
13  ,  Landkreis Rostock,84.437,"25,5  ",352.445,"31,8  ","4,2  ",244.714,"5,9  ",966.072  ,"6,9  ","3,9  "
14  ,    Deutschland,81.935,"25,9  ",345.872,"32,3  ","4,2  ",237.145,"6,2  ",945.931  ,"7,4  ","4,0  "
15  ,    Ausland,2.502,"12,9  ",6.573,"11,3  ","2,6  ",7.569,"- 2,8  ",20.141  ,"- 11,0  ","2,7  "
,,,,,,,,,,,
16  ,  Vorpommern-Rügen,161.634,"41,7  ",643.600,"42,5  ","4,0  ",407.191,"14,1  ",1.601.506  ,"12,6  ","3,9  "
17  ,    Deutschland,154.508,"41,0  ",623.936,"41,9  ","4,0  ",394.955,"13,7  ",1.568.162  ,"12,2  ","4,0  "
18  ,    Ausland,7.126,"58,4  ",19.664,"65,1  ","2,8  ",12.236,"29,6  ",33.344  ,"34,8  ","2,7  "
,,,,,,,,,,,
19  ,  Nordwestmecklenburg,46.122,"38,8  ",161.623,"33,2  ","3,5  ",115.981,"17,6  ",407.864  ,"8,2  ","3,5  "
20  ,    Deutschland,43.909,"39,1  ",155.467,"33,1  ","3,5  ",111.373,"17,5  ",395.060  ,"8,0  ","3,5  "
21  ,    Ausland,2.213,"33,8  ",6.156,"37,6  ","2,8  ",4.608,"18,8  ",12.804  ,"15,7  ","2,8  "
,,,,,,,,,,,
22  ,  Vorpommern-Greifswald,91.700,"21,8  ",376.555,"26,5  ","4,1  ",262.665,"7,1  ",1.029.672  ,"8,5  ","3,9  "
23  ,    Deutschland,90.144,"22,1  ",371.453,"26,7  ","4,1  ",259.210,"7,3  ",1.017.701  ,"8,7  ","3,9  "
24  ,    Ausland,1.556,"8,5  ",5.102,"11,0  ","3,3  ",3.455,"- 6,6  ",11.971  ,"- 4,5  ","3,5  "
,,,,,,,,,,,
25  ,  Ludwigslust-Parchim,29.279,"24,2  ",88.387,"26,4  ","3,0  ",86.425,"15,6  ",262.761  ,"15,0  ","3,0  "
26  ,    Deutschland,26.152,"17,0  ",82.698,"23,6  ","3,2  ",78.161,"10,2  ",246.963  ,"12,6  ","3,2  "
27  ,    Ausland,3.127,"156,9  ",5.689,"89,5  ","1,8  ",8.264,"114,6  ",15.798  ,"74,0  ","1,9  "
,,,,,,,,,,,
,Nachrichtlich,,,,,,,,,,
,,,,,,,,,,,
28  ,"  Greifswald, Hansestadt 10)",6.255,"2,1  ",15.076,"10,5  ","2,4  ",19.016,"- 0,6  ",42.448  ,"- 0,9  ","2,2  "
29  ,    Deutschland,5.860,"3,3  ",13.598,"13,2  ","2,3  ",17.784,"0,3  ",37.177  ,"- 1,9  ","2,1  "
30  ,    Ausland,395,"- 12,8  ",1.478,"- 9,4  ","3,7  ",1.232,"- 12,1  ",5.271  ,"6,0  ","4,3  "
,,,,,,,,,,,
31  ,"  Neubrandenburg, Stadt 11)",4.064,"- 24,8  ",7.060,"- 12,4  ","1,7  ",17.609,"- 6,1  ",27.625  ,"0,9  ","1,6  "
32  ,    Deutschland,3.757,"- 27,3  ",6.584,"- 15,0  ","1,8  ",16.373,"- 7,0  ",25.925  ,"0,1  ","1,6  "
33  ,    Ausland,307,"31,8  ",476,"49,7  ","1,6  ",1.236,"7,8  ",1.700  ,"13,2  ","1,4  "
,,,,,,,,,,,
34  ,"  Stralsund, Hansestadt 12)",15.335,"25,3  ",36.072,"35,7  ","2,4  ",43.786,"6,1  ",99.355  ,"9,6  ","2,3  "
35  ,    Deutschland,13.785,"24,3  ",32.046,"34,9  ","2,3  ",40.665,"4,7  ",90.626  ,"7,1  ","2,2  "
36  ,    Ausland,1.550,"34,8  ",4.026,"42,5  ","2,6  ",3.121,"28,1  ",8.729  ,"45,2  ","2,8  "
,,,,,,,,,,,
37  ,"  Wismar, Hansestadt 13)",8.565,"0,1  ",22.543,"8,2  ","2,6  ",25.438,"3,7  ",67.962  ,"1,3  ","2,7  "
38  ,    Deutschland,7.484,"- 1,7  ",20.235,"7,5  ","2,7  ",22.800,"2,3  ",63.151  ,"1,9  ","2,8  "
39  ,    Ausland,1.081,"14,3  ",2.308,"14,8  ","2,1  ",2.638,"17,1  ",4.811  ,"- 5,8  ","1,8  "
