Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",,,,,,,,,
Tabelle 2.3,,Nach Kreisen und nach dem ständigen Wohnsitz der Gäste,,,,,,,,,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Juli 2018,,,,,Januar - Juli 2018,,,,
,,Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)",Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)"
,,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat",,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum",
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,Anzahl,%,Anzahl,%,Anzahl,,%,Anzahl,%,Anzahl
1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,
1  ,Mecklenburg-Vorpommern,1.159.265,"4,1 ",5.420.503,"4,8 ","4,7  ",4.443.732,"2,0 ",17.192.529,"1,7 ","3,9  "
2  ,  Deutschland,1.073.837,"4,4 ",5.180.432,"4,9 ","4,8  ",4.208.168,"1,8 ",16.576.260,"1,6 ","3,9  "
3  ,  Ausland,85.428,"0,1 ",240.071,"3,5 ","2,8  ",235.564,"5,1 ",616.269,"6,6 ","2,6  "
,,,,,,,,,,,
4  ,"  Rostock, Hansestadt",87.984,"2,0 ",274.067,"7,3 ","3,1  ",453.909,"3,5 ",1.161.617,"5,4 ","2,6  "
5  ,    Deutschland,77.235,"3,7 ",252.671,"8,3 ","3,3  ",414.257,"3,3 ",1.080.825,"5,1 ","2,6  "
6  ,    Ausland,10.749,"- 8,7 ",21.396,"- 3,3 ","2,0  ",39.652,"5,3 ",80.792,"9,7 ","2,0  "
,,,,,,,,,,,
7  ,"  Schwerin, Landeshauptstadt",24.739,"- 6,8 ",45.706,"- 3,9 ","1,8  ",115.742,"1,5 ",200.471,"1,6 ","1,7  "
8  ,    Deutschland,19.868,"- 7,0 ",37.634,"- 3,3 ","1,9  ",100.195,"1,1 ",175.437,"1,9 ","1,8  "
9  ,    Ausland,4.871,"- 6,2 ",8.072,"- 6,3 ","1,7  ",15.547,"4,1 ",25.034,"- 0,6 ","1,6  "
,,,,,,,,,,,
,  Mecklenburgische,,,,,,,,,,
10  ,    Seenplatte,188.870,"9,4 ",783.523,"11,8 ","4,1  ",611.319,"5,2 ",2.117.600,"4,2 ","3,5  "
11  ,    Deutschland,180.289,"9,2 ",759.089,"11,7 ","4,2  ",590.841,"4,9 ",2.062.891,"3,9 ","3,5  "
12  ,    Ausland,8.581,"12,5 ",24.434,"16,6 ","2,8  ",20.478,"14,6 ",54.709,"16,5 ","2,7  "
,,,,,,,,,,,
13  ,  Landkreis Rostock,156.951,"5,6 ",785.356,"2,3 ","5,0  ",640.171,"4,1 ",2.750.916,"2,6 ","4,3  "
14  ,    Deutschland,148.416,"6,6 ",761.824,"2,6 ","5,1  ",618.336,"4,5 ",2.693.210,"2,8 ","4,4  "
15  ,    Ausland,8.535,"- 9,3 ",23.532,"- 7,6 ","2,8  ",21.835,"- 7,1 ",57.706,"- 5,7 ","2,6  "
,,,,,,,,,,,
16  ,  Vorpommern-Rügen,363.953,"3,9 ",1.880.788,"4,0 ","5,2  ",1.249.124,"- 0,8 ",5.480.951,"- 0,5 ","4,4  "
17  ,    Deutschland,332.077,"3,6 ",1.778.277,"3,6 ","5,4  ",1.174.059,"- 1,3 ",5.255.837,"- 0,9 ","4,5  "
18  ,    Ausland,31.876,"6,4 ",102.511,"10,9 ","3,2  ",75.065,"8,1 ",225.114,"9,6 ","3,0  "
,,,,,,,,,,,
19  ,  Nordwestmecklenburg,86.421,"2,8 ",373.560,"1,9 ","4,3  ",358.787,"3,5 ",1.305.006,"1,6 ","3,6  "
20  ,    Deutschland,79.655,"3,4 ",358.921,"2,6 ","4,5  ",337.734,"3,6 ",1.258.941,"1,8 ","3,7  "
21  ,    Ausland,6.766,"- 4,5 ",14.639,"- 12,4 ","2,2  ",21.053,"1,8 ",46.065,"- 4,4 ","2,2  "
,,,,,,,,,,,
22  ,  Vorpommern-Greifswald,194.246,"0,2 ",1.083.252,"3,3 ","5,6  ",795.522,"- 0,3 ",3.513.030,"1,0 ","4,4  "
23  ,    Deutschland,186.203,"0,2 ",1.054.318,"3,3 ","5,7  ",774.272,"- 0,4 ",3.443.045,"0,9 ","4,4  "
24  ,    Ausland,8.043,"- 0,2 ",28.934,"2,0 ","3,6  ",21.250,"6,8 ",69.985,"7,1 ","3,3  "
,,,,,,,,,,,
25  ,  Ludwigslust-Parchim,56.101,"9,2 ",194.251,"10,1 ","3,5  ",219.158,"7,2 ",662.938,"7,9 ","3,0  "
26  ,    Deutschland,50.094,"11,0 ",177.698,"11,6 ","3,5  ",198.474,"7,7 ",606.074,"7,7 ","3,1  "
27  ,    Ausland,6.007,"- 3,9 ",16.553,"- 3,8 ","2,8  ",20.684,"2,6 ",56.864,"9,2 ","2,7  "
,,,,,,,,,,,
,Nachrichtlich,,,,,,,,,,
,,,,,,,,,,,
28  ,"  Greifswald, Hansestadt 6)",14.371,"9,4 ",41.125,"11,5 ","2,9  ",59.227,"6,3 ",165.546,"18,1 ","2,8  "
29  ,    Deutschland,12.755,"7,2 ",37.298,"10,1 ","2,9  ",53.964,"4,6 ",152.735,"17,3 ","2,8  "
30  ,    Ausland,1.616,"29,6 ",3.827,"27,3 ","2,4  ",5.263,"27,2 ",12.811,"29,1 ","2,4  "
,,,,,,,,,,,
31  ,"  Neubrandenburg, Stadt 7)",5.887,"0,1 ",12.574,"- 1,2 ","2,1  ",31.083,"3,7 ",60.616,"- 4,1 ","2,0  "
32  ,    Deutschland,5.353,"- 0,8 ",11.414,"- 3,5 ","2,1  ",29.223,"3,7 ",56.878,"- 3,9 ","1,9  "
33  ,    Ausland,534,"9,7 ",1.160,"28,6 ","2,2  ",1.860,"4,2 ",3.738,"- 6,6 ","2,0  "
,,,,,,,,,,,
34  ,"  Stralsund, Hansestadt 8)",28.859,"1,7 ",67.463,"3,6 ","2,3  ",127.570,"1,4 ",286.812,"2,3 ","2,2  "
35  ,    Deutschland,23.749,"1,9 ",56.393,"3,0 ","2,4  ",113.819,"0,9 ",257.436,"2,0 ","2,3  "
36  ,    Ausland,5.110,"0,9 ",11.070,"7,0 ","2,2  ",13.751,"5,4 ",29.376,"5,2 ","2,1  "
,,,,,,,,,,,
37  ,"  Wismar, Hansestadt 9)",20.411,"0,5 ",45.637,"2,4 ","2,2  ",93.983,"5,5 ",212.422,"8,4 ","2,3  "
38  ,    Deutschland,17.381,"3,1 ",40.304,"5,2 ","2,3  ",82.654,"6,6 ",192.748,"8,8 ","2,3  "
39  ,    Ausland,3.030,"- 12,2 ",5.333,"- 14,5 ","1,8  ",11.329,"- 1,6 ",19.674,"4,2 ","1,7  "
