Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",,,,,,,,,
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,,,,,,,,,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Juli 2016,,,,,Januar - Juli 2016,,,,
,,Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)",Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)"
,,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat",,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum",
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,Anzahl,%,Anzahl,%,Anzahl,,%,Anzahl,%,Anzahl
1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,
1  ,Mecklenburg-Vorpommern,1.147.544,"5,0 ",5.383.805,"7,1 ","4,7  ",4.323.917,"4,4 ",17.056.716,"5,4 ","3,9  "
2  ,  Deutschland,1.064.569,"5,9 ",5.151.218,"7,9 ","4,8  ",4.101.508,"4,6 ",16.450.009,"5,6 ","4,0  "
3  ,  Ausland,82.975,"- 5,6 ",232.587,"- 8,9 ","2,8  ",222.409,"0,0 ",606.707,"- 0,3 ","2,7  "
,,,,,,,,,,,
4  ,"  Rostock, Hansestadt",82.965,"- 3,6 ",255.597,"2,7 ","3,1  ",427.199,"4,3 ",1.093.090,"5,1 ","2,6  "
5  ,    Deutschland,72.108,"- 3,4 ",233.704,"4,2 ","3,2  ",392.003,"4,5 ",1.013.612,"6,5 ","2,6  "
6  ,    Ausland,10.857,"- 4,4 ",21.893,"- 11,0 ","2,0  ",35.196,"2,1 ",79.478,"- 9,6 ","2,3  "
,,,,,,,,,,,
7  ,"  Schwerin, Landeshauptstadt",25.343,"0,9 ",45.194,"5,4 ","1,8  ",111.573,"2,5 ",191.514,"4,9 ","1,7  "
8  ,    Deutschland,20.998,"2,0 ",37.969,"6,6 ","1,8  ",96.551,"3,0 ",166.588,"5,2 ","1,7  "
9  ,    Ausland,4.345,"- 4,4 ",7.225,"- 0,7 ","1,7  ",15.022,"- 0,7 ",24.926,"3,0 ","1,7  "
,,,,,,,,,,,
,  Mecklenburgische,,,,,,,,,,
10  ,    Seenplatte,184.635,"14,1 ",745.587,"13,0 ","4,0  ",564.449,"1,8 ",1.978.513,"4,2 ","3,5  "
11  ,    Deutschland,176.838,"14,8 ",725.460,"13,8 ","4,1  ",546.085,"1,9 ",1.930.371,"4,3 ","3,5  "
