"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Mai 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,812552,2930728
2,  Deutschland,777881,2840843
3,  Ausland,34671,89885
,,,
4,"  Rostock, Hansestadt",73745,179000
5,    Deutschland,67996,166398
6,    Ausland,5749,12602
,,,
7,"  Schwerin, Landeshauptstadt",19941,35435
8,    Deutschland,17313,31045
9,    Ausland,2628,4390
,,,
,  Mecklenburgische,,
10,    Seenplatte,110229,345628
11,    Deutschland,107598,339104
12,    Ausland,2631,6524
,,,
13,  Landkreis Rostock,129299,538316
14,    Deutschland,125665,529734
15,    Ausland,3634,8582
,,,
16,  Vorpommern-Rügen,233347,917454
17,    Deutschland,221949,884380
18,    Ausland,11398,33074
,,,
19,  Nordwestmecklenburg,64107,230129
20,    Deutschland,61426,223012
21,    Ausland,2681,7117
,,,
22,  Vorpommern-Greifswald,142276,569811
23,    Deutschland,139381,560854
24,    Ausland,2895,8957
,,,
25,  Ludwigslust-Parchim,39608,114955
26,    Deutschland,36553,106316
27,    Ausland,3055,8639
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",9966,23442
29,    Deutschland,9228,21707
30,    Ausland,738,1735
,,,
31,"  Neubrandenburg, Stadt 11)",4599,9971
32,    Deutschland,4376,9577
33,    Ausland,223,394
,,,
34,"  Stralsund, Hansestadt 12)",20065,46851
35,    Deutschland,17601,40692
36,    Ausland,2464,6159
,,,
37,"  Wismar, Hansestadt 13)",12817,29202
38,    Deutschland,11477,26882
39,    Ausland,1340,2320
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Juni 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,821910,3354725
2,  Deutschland,774134,3217235
3,  Ausland,47776,137490
,,,
4,"  Rostock, Hansestadt",73840,189221
5,    Deutschland,67547,175456
6,    Ausland,6293,13765
,,,
7,"  Schwerin, Landeshauptstadt",21253,37235
8,    Deutschland,18405,32452
9,    Ausland,2848,4783
,,,
,  Mecklenburgische,,
10,    Seenplatte,115515,384171
11,    Deutschland,111053,371905
12,    Ausland,4462,12266
,,,
13,  Landkreis Rostock,116110,525765
14,    Deutschland,110986,511242
15,    Ausland,5124,14523
,,,
16,  Vorpommern-Rügen,246040,1174724
17,    Deutschland,230240,1122561
18,    Ausland,15800,52163
,,,
19,  Nordwestmecklenburg,62521,240218
20,    Deutschland,58148,228302
21,    Ausland,4373,11916
,,,
22,  Vorpommern-Greifswald,146519,683868
23,    Deutschland,141652,667816
24,    Ausland,4867,16052
,,,
25,  Ludwigslust-Parchim,40112,119523
26,    Deutschland,36103,107501
27,    Ausland,4009,12022
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",11683,28648
29,    Deutschland,10672,26541
30,    Ausland,1011,2107
,,,
31,"  Neubrandenburg, Stadt 11)",4880,10663
32,    Deutschland,4596,10190
33,    Ausland,284,473
,,,
34,"  Stralsund, Hansestadt 12)",21260,50879
35,    Deutschland,18563,44539
36,    Ausland,2697,6340
,,,
37,"  Wismar, Hansestadt 13)",13140,29713
38,    Deutschland,11217,26528
39,    Ausland,1923,3185
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Juli 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,1147544,5383805
2,  Deutschland,1064569,5151218
3,  Ausland,82975,232587
,,,
4,"  Rostock, Hansestadt",82965,255597
5,    Deutschland,72108,233704
6,    Ausland,10857,21893
,,,
7,"  Schwerin, Landeshauptstadt",25343,45194
8,    Deutschland,20998,37969
9,    Ausland,4345,7225
,,,
,  Mecklenburgische,,
10,    Seenplatte,184635,745587
11,    Deutschland,176838,725460
12,    Ausland,7797,20127
,,,
13,  Landkreis Rostock,155579,790298
14,    Deutschland,146353,764208
15,    Ausland,9226,26090
,,,
16,  Vorpommern-Rügen,355916,1908724
17,    Deutschland,327032,1816003
18,    Ausland,28884,92721
,,,
19,  Nordwestmecklenburg,83671,373174
20,    Deutschland,76389,355106
21,    Ausland,7282,18068
,,,
22,  Vorpommern-Greifswald,206806,1082751
23,    Deutschland,198297,1053831
24,    Ausland,8509,28920
,,,
25,  Ludwigslust-Parchim,52629,182480
26,    Deutschland,46554,164937
27,    Ausland,6075,17543
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",14900,37703
29,    Deutschland,13289,33695
30,    Ausland,1611,4008
,,,
31,"  Neubrandenburg, Stadt 11)",4848,12002
32,    Deutschland,4307,11088
33,    Ausland,541,914
,,,
34,"  Stralsund, Hansestadt 12)",27266,65412
35,    Deutschland,21856,52765
36,    Ausland,5410,12647
,,,
37,"  Wismar, Hansestadt 13)",16318,38368
38,    Deutschland,13135,32998
39,    Ausland,3183,5370
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",August 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,1064202,5167291
2,  Deutschland,1005086,4991226
3,  Ausland,59116,176065
,,,
4,"  Rostock, Hansestadt",82402,264892
5,    Deutschland,75063,249550
6,    Ausland,7339,15342
,,,
7,"  Schwerin, Landeshauptstadt",22903,42474
8,    Deutschland,19145,36025
9,    Ausland,3758,6449
,,,
,  Mecklenburgische,,
10,    Seenplatte,167374,690641
11,    Deutschland,161465,673374
12,    Ausland,5909,17267
,,,
13,  Landkreis Rostock,141716,730683
14,    Deutschland,136076,715468
15,    Ausland,5640,15215
,,,
16,  Vorpommern-Rügen,333597,1839357
17,    Deutschland,313512,1770321
18,    Ausland,20085,69036
,,,
19,  Nordwestmecklenburg,78243,358948
20,    Deutschland,72874,343920
21,    Ausland,5369,15028
,,,
22,  Vorpommern-Greifswald,189674,1061075
23,    Deutschland,183046,1038385
24,    Ausland,6628,22690
,,,
25,  Ludwigslust-Parchim,48293,179221
26,    Deutschland,43905,164183
27,    Ausland,4388,15038
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",13195,37302
29,    Deutschland,11782,34230
30,    Ausland,1413,3072
,,,
31,"  Neubrandenburg, Stadt 11)",4913,13080
32,    Deutschland,4617,12458
33,    Ausland,296,622
,,,
34,"  Stralsund, Hansestadt 12)",26007,63817
35,    Deutschland,22397,55013
36,    Ausland,3610,8804
,,,
37,"  Wismar, Hansestadt 13)",16001,38616
38,    Deutschland,13743,34738
39,    Ausland,2258,3878
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",September 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,814468,3208101
2,  Deutschland,774556,3105972
3,  Ausland,39912,102129
,,,
4,"  Rostock, Hansestadt",76079,202155
5,    Deutschland,69744,189908
6,    Ausland,6335,12247
,,,
7,"  Schwerin, Landeshauptstadt",21772,37817
8,    Deutschland,18865,33219
9,    Ausland,2907,4598
,,,
,  Mecklenburgische,,
10,    Seenplatte,108380,354852
11,    Deutschland,105250,346714
12,    Ausland,3130,8138
,,,
13,  Landkreis Rostock,117491,495273
14,    Deutschland,113003,484286
15,    Ausland,4488,10987
,,,
16,  Vorpommern-Rügen,242120,1118031
17,    Deutschland,230346,1082607
18,    Ausland,11774,35424
,,,
19,  Nordwestmecklenburg,63842,228873
20,    Deutschland,60582,220770
21,    Ausland,3260,8103
,,,
22,  Vorpommern-Greifswald,144403,653514
23,    Deutschland,141017,642858
24,    Ausland,3386,10656
,,,
25,  Ludwigslust-Parchim,40381,117586
26,    Deutschland,35749,105610
27,    Ausland,4632,11976
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",10342,26716
29,    Deutschland,9643,24972
30,    Ausland,699,1744
,,,
31,"  Neubrandenburg, Stadt 11)",4837,11696
32,    Deutschland,4615,11269
33,    Ausland,222,427
,,,
34,"  Stralsund, Hansestadt 12)",22905,53859
35,    Deutschland,20438,48398
36,    Ausland,2467,5461
,,,
37,"  Wismar, Hansestadt 13)",13982,31145
38,    Deutschland,12376,28695
39,    Ausland,1606,2450
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Oktober 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,663196,2588348
2,  Deutschland,638935,2524062
3,  Ausland,24261,64286
,,,
4,"  Rostock, Hansestadt",67298,176394
5,    Deutschland,63432,168285
6,    Ausland,3866,8109
,,,
7,"  Schwerin, Landeshauptstadt",17420,32166
8,    Deutschland,16305,29884
9,    Ausland,1115,2282
,,,
,  Mecklenburgische,,
10,    Seenplatte,74936,260686
11,    Deutschland,73450,256825
12,    Ausland,1486,3861
,,,
13,  Landkreis Rostock,99461,425086
14,    Deutschland,96206,415260
15,    Ausland,3255,9826
,,,
16,  Vorpommern-Rügen,200972,896913
17,    Deutschland,194845,877902
18,    Ausland,6127,19011
,,,
19,  Nordwestmecklenburg,51890,201021
20,    Deutschland,49988,195680
21,    Ausland,1902,5341
,,,
22,  Vorpommern-Greifswald,119727,502984
23,    Deutschland,118264,498664
24,    Ausland,1463,4320
,,,
25,  Ludwigslust-Parchim,31492,93098
26,    Deutschland,26445,81562
27,    Ausland,5047,11536
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",7252,17775
29,    Deutschland,6845,16821
30,    Ausland,407,954
,,,
31,"  Neubrandenburg, Stadt 11)",4077,9072
32,    Deutschland,3940,8817
33,    Ausland,137,255
,,,
34,"  Stralsund, Hansestadt 12)",20509,51393
35,    Deutschland,18772,46170
36,    Ausland,1737,5223
,,,
37,"  Wismar, Hansestadt 13)",11986,27979
38,    Deutschland,10804,26079
39,    Ausland,1182,1900
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",November 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,363933,1178717
2,  Deutschland,346222,1137637
3,  Ausland,17711,41080
,,,
4,"  Rostock, Hansestadt",53288,115594
5,    Deutschland,47734,104764
6,    Ausland,5554,10830
,,,
7,"  Schwerin, Landeshauptstadt",13206,21149
8,    Deutschland,11716,18828
9,    Ausland,1490,2321
,,,
,  Mecklenburgische,,
10,    Seenplatte,38262,112422
11,    Deutschland,37453,110441
12,    Ausland,809,1981
,,,
13,  Landkreis Rostock,53218,206561
14,    Deutschland,51434,202087
15,    Ausland,1784,4474
,,,
16,  Vorpommern-Rügen,89094,329887
17,    Deutschland,85827,321648
18,    Ausland,3267,8239
,,,
19,  Nordwestmecklenburg,27187,92152
20,    Deutschland,25247,87514
21,    Ausland,1940,4638
,,,
22,  Vorpommern-Greifswald,70095,246004
23,    Deutschland,69127,243363
24,    Ausland,968,2641
,,,
25,  Ludwigslust-Parchim,19583,54948
26,    Deutschland,17684,48992
27,    Ausland,1899,5956
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",4697,9549
29,    Deutschland,4377,8969
30,    Ausland,320,580
,,,
31,"  Neubrandenburg, Stadt 11)",3484,6383
32,    Deutschland,3319,6126
33,    Ausland,165,257
,,,
34,"  Stralsund, Hansestadt 12)",13399,27692
35,    Deutschland,12104,24737
36,    Ausland,1295,2955
,,,
37,"  Wismar, Hansestadt 13)",8146,19762
38,    Deutschland,6764,17371
39,    Ausland,1382,2391
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Dezember 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,354929,1164888
2,  Deutschland,338083,1121976
3,  Ausland,16846,42912
,,,
4,"  Rostock, Hansestadt",53199,116262
5,    Deutschland,47730,104613
6,    Ausland,5469,11649
,,,
7,"  Schwerin, Landeshauptstadt",13575,22819
8,    Deutschland,11825,19767
9,    Ausland,1750,3052
,,,
,  Mecklenburgische,,
10,    Seenplatte,35982,115681
11,    Deutschland,35128,113579
12,    Ausland,854,2102
,,,
13,  Landkreis Rostock,50863,201996
14,    Deutschland,49237,197061
15,    Ausland,1626,4935
,,,
16,  Vorpommern-Rügen,91038,331964
17,    Deutschland,88274,324824
18,    Ausland,2764,7140
,,,
19,  Nordwestmecklenburg,29763,96954
20,    Deutschland,27594,91677
21,    Ausland,2169,5277
,,,
22,  Vorpommern-Greifswald,63331,226890
23,    Deutschland,62529,224106
24,    Ausland,802,2784
,,,
25,  Ludwigslust-Parchim,17178,52322
26,    Deutschland,15766,46349
27,    Ausland,1412,5973
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",4217,8776
29,    Deutschland,3992,8167
30,    Ausland,225,609
,,,
31,"  Neubrandenburg, Stadt 11)",3476,7771
32,    Deutschland,3199,7222
33,    Ausland,277,549
,,,
34,"  Stralsund, Hansestadt 12)",13541,30125
35,    Deutschland,12263,27241
36,    Ausland,1278,2884
,,,
37,"  Wismar, Hansestadt 13)",8947,20932
38,    Deutschland,7304,18087
39,    Ausland,1643,2845
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Januar 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,261605,952745
2,  Deutschland,253718,931403
3,  Ausland,7887,21342
,,,
4,"  Rostock, Hansestadt",38307,95188
5,    Deutschland,36458,89055
6,    Ausland,1849,6133
,,,
7,"  Schwerin, Landeshauptstadt",8409,13645
8,    Deutschland,7425,12198
9,    Ausland,984,1447
,,,
,  Mecklenburgische,,
10,    Seenplatte,26315,95645
11,    Deutschland,25793,94418
12,    Ausland,522,1227
,,,
13,  Landkreis Rostock,42240,170248
14,    Deutschland,41475,167435
15,    Ausland,765,2813
,,,
16,  Vorpommern-Rügen,65489,270368
17,    Deutschland,64184,267077
18,    Ausland,1305,3291
,,,
19,  Nordwestmecklenburg,19337,76067
20,    Deutschland,18776,73892
21,    Ausland,561,2175
,,,
22,  Vorpommern-Greifswald,47541,188853
23,    Deutschland,46903,187381
24,    Ausland,638,1472
,,,
25,  Ludwigslust-Parchim,13967,42731
26,    Deutschland,12704,39947
27,    Ausland,1263,2784
,,,
,Nachrichtlich,,
,,,
28,"  Greifswald, Hansestadt 10)",3321,7286
29,    Deutschland,3044,6714
30,    Ausland,277,572
,,,
31,"  Neubrandenburg, Stadt 11)",3003,5380
32,    Deutschland,2896,5013
33,    Ausland,107,367
,,,
34,"  Stralsund, Hansestadt 12)",8853,19400
35,    Deutschland,8403,18446
36,    Ausland,450,954
,,,
37,"  Wismar, Hansestadt 13)",4904,13352
38,    Deutschland,4609,12920
39,    Ausland,295,432
Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Februar 2016,
,,Ankünfte,Übernachtungen
,,"ins-
gesamt","ins-
gesamt"
,,,
,,,
,,,
,,,
,,,
,,Anzahl,Anzahl
1,2,3,5
,,,
1,Mecklenburg-Vorpommern,328315,1156504
2,  Deutschland,316452,1124146
3,  Ausland,11863,32358
,,,
4,"  Rostock, Hansestadt",44635,106211
5,    Deutschland,42511,99911
6,    Ausland,2124,6300
,,,
7,"  Schwerin, Landeshauptstadt",9355,15056
8,    Deutschland,8292,13276
9,    Ausland,1063,1780
,,,
,  Mecklenburgische,,
10,    Seenplatte,29860,100072
11,    Deutschland,29105,96698
12,    Ausland,755,3374
,,,
13,  Landkreis Rostock,52080,202670
14,    Deutschland,49866,196293
15,    Ausland,2214,6377
,,,
16,  Vorpommern-Rügen,87569,355221
17,    Deutschland,85777,350131
