Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",,,,,,,,,
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,,,,,,,,,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Dezember 2016,,,,,Januar - Dezember 2016,,,,
,,Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)",Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)"
,,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat",,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum",
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,Anzahl,%,Anzahl,%,Anzahl,,%,Anzahl,%,Anzahl
1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,
1  ,Mecklenburg-Vorpommern,354.929,"- 0,4 ",1.164.888,"0,4 ","3,3  ",7.565.819,"2,3 ",30.292.481,"2,8 ","4,0  "
2  ,  Deutschland,338.083,"- 0,3 ",1.121.976,"0,4 ","3,3  ",7.186.190,"2,4 ",29.258.897,"2,9 ","4,1  "
3  ,  Ausland,16.846,"- 2,1 ",42.912,"1,4 ","2,5  ",379.629,"1,1 ",1.033.584,"1,2 ","2,7  "
,,,,,,,,,,,
4  ,"  Rostock, Hansestadt",53.199,"0,5 ",116.262,"- 3,1 ","2,2  ",758.637,"2,1 ",1.966.750,"1,8 ","2,6  "
5  ,    Deutschland,47.730,"1,6 ",104.613,"- 0,9 ","2,2  ",695.066,"2,1 ",1.829.038,"2,9 ","2,6  "
6  ,    Ausland,5.469,"- 7,7 ",11.649,"- 18,9 ","2,1  ",63.571,"1,4 ",137.712,"- 10,1 ","2,2  "
,,,,,,,,,,,
7  ,"  Schwerin, Landeshauptstadt",13.575,"7,9 ",22.819,"8,1 ","1,7  ",200.497,"3,1 ",347.974,"4,9 ","1,7  "
8  ,    Deutschland,11.825,"13,3 ",19.767,"14,1 ","1,7  ",174.465,"4,5 ",304.391,"6,1 ","1,7  "
9  ,    Ausland,1.750,"- 18,6 ",3.052,"- 19,4 ","1,7  ",26.032,"- 5,6 ",43.583,"- 3,1 ","1,7  "
,,,,,,,,,,,
,  Mecklenburgische,,,,,,,,,,
10  ,    Seenplatte,35.982,"- 4,8 ",115.681,"- 5,5 ","3,2  ",982.767,"0,0 ",3.488.107,"1,1 ","3,5  "
11  ,    Deutschland,35.128,"- 5,3 ",113.579,"- 5,8 ","3,2  ",951.857,"0,0 ",3.405.360,"1,1 ","3,6  "
12  ,    Ausland,854,"17,3 ",2.102,"17,8 ","2,5  ",30.910,"0,8 ",82.747,"3,3 ","2,7  "
,,,,,,,,,,,
13  ,  Landkreis Rostock,50.863,"2,7 ",201.996,"3,5 ","4,0  ",1.093.960,"2,3 ",4.822.798,"1,4 ","4,4  "
14  ,    Deutschland,49.237,"3,1 ",197.061,"3,4 ","4,0  ",1.052.605,"2,4 ",4.711.685,"1,5 ","4,5  "
15  ,    Ausland,1.626,"- 9,9 ",4.935,"6,2 ","3,0  ",41.355,"0,8 ",111.113,"- 3,0 ","2,7  "
,,,,,,,,,,,
16  ,  Vorpommern-Rügen,91.038,"- 4,6 ",331.964,"- 2,8 ","3,6  ",2.216.821,"3,1 ",10.161.115,"3,6 ","4,6  "
17  ,    Deutschland,88.274,"- 4,8 ",324.824,"- 3,0 ","3,7  ",2.105.584,"3,1 ",9.813.980,"3,6 ","4,7  "
18  ,    Ausland,2.764,"4,7 ",7.140,"5,7 ","2,6  ",111.237,"3,2 ",347.135,"3,2 ","3,1  "
,,,,,,,,,,,
19  ,  Nordwestmecklenburg,29.763,"5,3 ",96.954,"1,8 ","3,3  ",581.769,"2,7 ",2.245.317,"4,2 ","3,9  "
20  ,    Deutschland,27.594,"3,5 ",91.677,"1,3 ","3,3  ",548.286,"3,1 ",2.155.980,"4,6 ","3,9  "
21  ,    Ausland,2.169,"34,9 ",5.277,"11,2 ","2,4  ",33.483,"- 3,2 ",89.337,"- 3,5 ","2,7  "
,,,,,,,,,,,
22  ,  Vorpommern-Greifswald,63.331,"3,2 ",226.890,"6,0 ","3,6  ",1.369.213,"5,0 ",6.133.580,"4,5 ","4,5  "
23  ,    Deutschland,62.529,"2,9 ",224.106,"5,6 ","3,6  ",1.336.270,"5,1 ",6.025.160,"4,5 ","4,5  "
24  ,    Ausland,802,"36,2 ",2.784,"59,3 ","3,5  ",32.943,"0,1 ",108.420,"5,8 ","3,3  "
,,,,,,,,,,,
25  ,  Ludwigslust-Parchim,17.178,"- 6,6 ",52.322,"3,9 ","3,0  ",362.155,"- 6,0 ",1.126.840,"- 3,9 ","3,1  "
26  ,    Deutschland,15.766,"- 5,2 ",46.349,"1,0 ","2,9  ",322.057,"- 7,2 ",1.013.303,"- 5,8 ","3,1  "
27  ,    Ausland,1.412,"- 19,8 ",5.973,"33,4 ","4,2  ",40.098,"5,0 ",113.537,"17,4 ","2,8  "
,,,,,,,,,,,
,Nachrichtlich,,,,,,,,,,
,,,,,,,,,,,
28  ,"  Greifswald, Hansestadt 10)",4.217,"- 8,9 ",8.776,"- 0,1 ","2,1  ",90.474,"- 2,6 ",226.278,"4,5 ","2,5  "
29  ,    Deutschland,3.992,"- 10,4 ",8.167,"- 3,4 ","2,0  ",83.146,"- 1,9 ",207.793,"4,4 ","2,5  "
30  ,    Ausland,225,"30,1 ",609,"84,5 ","2,7  ",7.328,"- 9,6 ",18.485,"5,9 ","2,5  "
,,,,,,,,,,,
31  ,"  Neubrandenburg, Stadt 11)",3.476,"8,4 ",7.771,"13,3 ","2,2  ",49.388,"- 22,0 ",106.282,"- 7,1 ","2,2  "
32  ,    Deutschland,3.199,"4,6 ",7.222,"11,2 ","2,3  ",46.441,"- 20,5 ",100.465,"- 5,3 ","2,2  "
33  ,    Ausland,277,"87,2 ",549,"51,7 ","2,0  ",2.947,"- 40,5 ",5.817,"- 30,0 ","2,0  "
,,,,,,,,,,,
34  ,"  Stralsund, Hansestadt 12)",13.541,"2,5 ",30.125,"4,8 ","2,2  ",216.148,"4,2 ",505.183,"4,1 ","2,3  "
35  ,    Deutschland,12.263,"2,5 ",27.241,"6,4 ","2,2  ",192.378,"4,5 ",448.354,"4,8 ","2,3  "
36  ,    Ausland,1.278,"2,7 ",2.884,"- 8,2 ","2,3  ",23.770,"1,5 ",56.829,"- 1,5 ","2,4  "
,,,,,,,,,,,
37  ,"  Wismar, Hansestadt 13)",8.947,"19,2 ",20.932,"14,4 ","2,3  ",131.876,"8,4 ",311.049,"4,2 ","2,4  "
