2009,11,01002,19554,36529
2009,11,01003,37131,71377
2009,11,01004,3506,7925
2009,11,01051,9155,39977
2009,11,01053,9761,37259
2009,11,01054,43128,260452
2009,11,01055,44020,168311
2009,11,01056,13490,25790
2009,11,01057,8500,32395
2009,11,01058,23715,91898
2009,11,01059,16536,30812
2009,11,01060,18107,50356
2009,11,01061,3038,5651
2009,11,01062,11215,20101
2009,12,01001,5939,10204
2009,12,01002,15927,28895
2009,12,01003,43547,86196
2009,12,01004,2613,6113
2009,12,01051,8738,32725
2009,12,01053,7064,29139
2009,12,01054,49239,246896
2009,12,01055,43654,163647
2009,12,01056,12027,24422
2009,12,01057,7509,30318
2009,12,01058,18210,73848
2009,12,01059,14697,33236
2009,12,01060,14204,41144
2009,12,01061,2350,4851
2009,12,01062,9702,17258
2010,01,01001,4007,7026
2010,01,01002,13311,24711
2010,01,01003,21435,49947
2010,01,01004,2924,6015
2010,01,01051,4269,18279
2010,01,01053,6215,28572
2010,01,01054,29867,190066
2010,01,01055,23182,115000
2010,01,01056,10515,21119
2010,01,01057,4598,20619
2010,01,01058,16163,68023
2010,01,01059,10068,21388
2010,01,01060,12070,39082
2010,01,01061,2163,4394
2010,01,01062,8808,15064
2010,02,01001,4831,8754
2010,02,01002,15775,28639
2010,02,01003,23994,49590
2010,02,01004,3409,7231
2010,02,01051,6150,20506
2010,02,01053,7301,30815
2010,02,01054,38934,199418
2010,02,01055,35280,138802
2010,02,01056,11002,20843
2010,02,01057,6190,23146
2010,02,01058,21088,81904
2010,02,01059,12969,24788
2010,02,01060,13538,39937
2010,02,01061,2605,5007
2010,02,01062,9193,15896
2010,03,01001,6405,10766
2010,03,01002,18066,34406
2010,03,01003,33935,70572
2010,03,01004,3624,8202
2010,03,01051,13098,54258
2010,03,01053,10113,39590
2010,03,01054,69714,356400
2010,03,01055,61959,247382
2010,03,01056,14784,30139
2010,03,01057,9093,38813
2010,03,01058,26917,101258
2010,03,01059,18994,39487
2010,03,01060,17401,49230
2010,03,01061,3160,6571
2010,03,01062,11364,20054
2010,04,01001,7066,13353
2010,04,01002,17939,33827
2010,04,01003,43057,88827
2010,04,01004,3485,7633
2010,04,01051,20718,99631
2010,04,01053,12245,44793
2010,04,01054,93389,527137
2010,04,01055,89976,376970
2010,04,01056,18378,39892
2010,04,01057,13265,55272
2010,04,01058,31201,123172
2010,04,01059,26005,66691
2010,04,01060,18263,53787
2010,04,01061,3457,7422
2010,04,01062,12104,21856
2010,05,01001,10065,17054
2010,05,01002,26951,50075
2010,05,01003,52853,117519
2010,05,01004,4145,8526
2010,05,01051,28693,141304
2010,05,01053,19081,59207
2010,05,01054,133350,746270
2010,05,01055,118611,532141
2010,05,01056,25502,59148
2010,05,01057,22886,87069
2010,05,01058,41113,155739
2010,05,01059,37209,106548
2010,05,01060,22798,62846
2010,05,01061,5620,13668
2010,05,01062,15728,27445
2010,06,01001,10430,18403
2010,06,01002,31038,59956
2010,06,01003,53995,118595
2010,06,01004,4587,9909
2010,06,01051,28067,146414
2010,06,01053,20426,59545
2010,06,01054,131444,806933
2010,06,01055,126616,649978
2010,06,01056,25353,59747
2010,06,01057,26788,111773
2010,06,01058,44149,171532
2010,06,01059,38693,117645
2010,06,01060,22856,61894
2010,06,01061,5786,11775
2010,06,01062,17376,30823
2010,07,01001,14414,23195
2010,07,01002,32206,60958
2010,07,01003,74687,165191
2010,07,01004,5265,9560
2010,07,01051,36826,224144
2010,07,01053,21392,70823
2010,07,01054,163798,1141735
2010,07,01055,170120,1030171
2010,07,01056,26447,69887
2010,07,01057,34520,175974
2010,07,01058,47167,233300
2010,07,01059,46510,183855
2010,07,01060,23912,72555
2010,07,01061,6351,13536
2010,07,01062,15547,31276
2010,08,01001,13382,21826
2010,08,01002,31274,61716
2010,08,01003,66258,157256
2010,08,01004,5385,10101
2010,08,01051,35708,225812
2010,08,01053,21134,69758
2010,08,01054,154494,1144299
2010,08,01055,146840,942404
2010,08,01056,27119,69593
2010,08,01057,29281,162510
2010,08,01058,43654,224753
2010,08,01059,43305,174481
2010,08,01060,23860,72579
2010,08,01061,6182,13502
2010,08,01062,15762,30390
2010,09,01001,9705,17722
2010,09,01002,26483,52439
2010,09,01003,53174,115724
2010,09,01004,5008,11738
2010,09,01051,29613,158129
2010,09,01053,18083,55182
2010,09,01054,132821,802072
2010,09,01055,104274,552162
2010,09,01056,23627,55056
2010,09,01057,21727,91839
2010,09,01058,40644,158024
2010,09,01059,34191,107513
2010,09,01060,24194,65015
2010,09,01061,5075,10674
2010,09,01062,16926,29859
2010,10,01001,9406,17229
2010,10,01002,20727,41649
2010,10,01003,45375,101367
2010,10,01004,4023,9979
2010,10,01051,24238,120091
2010,10,01053,14028,51141
2010,10,01054,115202,650847
2010,10,01055,104988,480865
2010,10,01056,19941,45252
2010,10,01057,16642,68712
2010,10,01058,34778,147498
2010,10,01059,27026,79591
2010,10,01060,20177,59298
2010,10,01061,4008,8593
2010,10,01062,13646,25450
2010,11,01001,8396,13949
2010,11,01002,20181,38223
2010,11,01003,39982,79010
2010,11,01004,3929,9328
2010,11,01051,8604,33691
2010,11,01053,10009,36880
2010,11,01054,43606,258797
2010,11,01055,51665,188335
2010,11,01056,14944,29331
2010,11,01057,8760,33113
2010,11,01058,24501,88513
2010,11,01059,17698,36951
2010,11,01060,19494,53664
2010,11,01061,3274,6842
2010,11,01062,13297,23157
2010,12,01001,7186,11769
2010,12,01002,17704,33141
2010,12,01003,42793,85239
2010,12,01004,2545,5992
2010,12,01051,7605,25916
2010,12,01053,7149,28121
2010,12,01054,45680,232070
2010,12,01055,44987,158019
2010,12,01056,11795,23223
2010,12,01057,6613,28473
2010,12,01058,16854,66501
2010,12,01059,12613,28891
2010,12,01060,13328,39766
2010,12,01061,2207,4909
2010,12,01062,9963,17520
2011,01,01001,4667,8656
2011,01,01002,13225,26339
2011,01,01003,23614,52607
2011,01,01004,3139,7067
2011,01,01051,4921,18866
2011,01,01053,6635,29129
2011,01,01054,31276,181297
2011,01,01055,33616,137739
2011,01,01056,11297,23657
2011,01,01057,5341,24088
2011,01,01058,16576,65340
2011,01,01059,9725,20987
2011,01,01060,12849,39696
2011,01,01061,2049,4821
2011,01,01062,9111,16081
2011,02,01001,5683,10085
2011,02,01002,16057,30113
2011,02,01003,25416,51039
2011,02,01004,3759,9198
2011,02,01051,6179,18489
2011,02,01053,7558,30001
2011,02,01054,38453,192371
2011,02,01055,42976,154834
2011,02,01056,12040,23285
2011,02,01057,6898,23996
2011,02,01058,21318,80434
2011,02,01059,12922,26356
2011,02,01060,15400,43573
2011,02,01061,2643,5677
2011,02,01062,10413,19492
2011,03,01001,7095,12933
2011,03,01002,20167,39258
2011,03,01003,34852,72708
2011,03,01004,3854,10024
2011,03,01051,11474,41781
2011,03,01053,9872,37448
2011,03,01054,63393,321529
2011,03,01055,59182,216844
2011,03,01056,15267,31498
2011,03,01057,9218,33683
2011,03,01058,24862,91638
2011,03,01059,17031,37324
2011,03,01060,18423,51769
2011,03,01061,3209,7103
2011,03,01062,11660,22969
2011,04,01001,9134,16799
2011,04,01002,21797,42567
2011,04,01003,48474,105595
2011,04,01004,3654,9107
2011,04,01051,23816,113011
2011,04,01053,13639,48165
2011,04,01054,111792,595658
2011,04,01055,112925,471980
2011,04,01056,20452,46470
2011,04,01057,17073,66656
2011,04,01058,32667,127997
2011,04,01059,26333,76103
2011,04,01060,18980,55198
2011,04,01061,4082,8641
2011,04,01062,12827,24978
2011,05,01001,10016,18020
2011,05,01002,30794,55851
2011,05,01003,52265,111344
2011,05,01004,4138,10283
2011,05,01051,25973,124988
2011,05,01053,19886,57059
2011,05,01054,117292,662414
2011,05,01055,104574,488653
2011,05,01056,26766,58985
2011,05,01057,21314,81162
2011,05,01058,39701,137611
2011,05,01059,33828,91139
2011,05,01060,25412,64914
2011,05,01061,5092,9988
2011,05,01062,18720,33329
2011,06,01001,11258,20035
2011,06,01002,34974,66528
2011,06,01003,57087,128570
2011,06,01004,4976,11453
2011,06,01051,31210,165287
2011,06,01053,22256,62708
2011,06,01054,146192,868876
2011,06,01055,140196,700853
2011,06,01056,27083,67062
2011,06,01057,30494,120121
2011,06,01058,48801,185777
2011,06,01059,41627,131858
2011,06,01060,24359,64502
2011,06,01061,5370,13007
2011,06,01062,17650,33745
2011,07,01001,15687,25961
2011,07,01002,33200,61517
2011,07,01003,72468,162838
2011,07,01004,4672,10139
2011,07,01051,37201,221770
2011,07,01053,20248,68389
2011,07,01054,160246,1114775
2011,07,01055,162131,970748
2011,07,01056,26938,70195
2011,07,01057,30667,168087
2011,07,01058,45162,228935
2011,07,01059,46045,187483
2011,07,01060,24471,71434
2011,07,01061,5542,13244
2011,07,01062,15603,32845
2011,08,01001,13403,23369
2011,08,01002,34248,64543
2011,08,01003,67379,161309
2011,08,01004,5168,10930
2011,08,01051,35761,225199
2011,08,01053,20641,72323
2011,08,01054,150455,1115434
2011,08,01055,142627,934419
2011,08,01056,27675,70152
2011,08,01057,28410,160361
2011,08,01058,44173,224170
2011,08,01059,44317,174607
2011,08,01060,25786,71212
2011,08,01061,5811,12650
2011,08,01062,16227,32391
2011,09,01001,10656,19284
2011,09,01002,29114,56392
2011,09,01003,57914,124496
2011,09,01004,5016,11653
2011,09,01051,29555,154924
2011,09,01053,19132,60621
2011,09,01054,131582,775474
2011,09,01055,114761,554184
2011,09,01056,24603,58037
2011,09,01057,23522,96902
2011,09,01058,40001,156264
2011,09,01059,36966,102846
2011,09,01060,24548,62163
2011,09,01061,4923,10726
2011,09,01062,16096,30328
2011,10,01001,9424,16447
2011,10,01002,23597,46045
2011,10,01003,49024,109917
2011,10,01004,3664,9172
2011,10,01051,25417,129239
2011,10,01053,14356,51066
2011,10,01054,112406,619870
2011,10,01055,107923,494322
2011,10,01056,20685,50278
2011,10,01057,17324,72326
2011,10,01058,34438,148278
2011,10,01059,28581,83168
2011,10,01060,20373,58580
2011,10,01061,3614,7867
2011,10,01062,13652,26306
2011,11,01001,8423,13992
2011,11,01002,21071,40989
2011,11,01003,43524,86209
2011,11,01004,4132,10449
2011,11,01051,10078,38774
2011,11,01053,11163,39179
2011,11,01054,47373,268467
2011,11,01055,58823,208148
2011,11,01056,14576,31255
2011,11,01057,9174,33237
2011,11,01058,23118,93221
2011,11,01059,20674,42316
2011,11,01060,18707,49974
2011,11,01061,3252,6816
2011,11,01062,13780,25351
2011,12,01001,8065,12878
2011,12,01002,18608,35129
2011,12,01003,47035,94515
2011,12,01004,3082,7507
2011,12,01051,8253,27860
2011,12,01053,7975,31287
2011,12,01054,46095,218474
2011,12,01055,47720,169164
2011,12,01056,12534,26977
2011,12,01057,7802,31567
2011,12,01058,17048,70208
2011,12,01059,15009,33736
2011,12,01060,14078,38927
2011,12,01061,2275,4903
2011,12,01062,11042,21786
2012,01,01001,5275,9527
2012,01,01002,15160,29398
2012,01,01003,26113,57864
2012,01,01004,3234,7530
2012,01,01051,5299,20261
2012,01,01053,7133,31218
2012,01,01054,32252,182449
2012,01,01055,33382,141154
2012,01,01056,11503,24028
2012,01,01057,5949,25032
2012,01,01058,16668,65808
2012,01,01059,11453,22603
2012,01,01060,13005,45947
2012,01,01061,2005,4570
2012,01,01062,9527,17914
2012,02,01001,5975,10067
2012,02,01002,17325,32974
2012,02,01003,28501,57931
2012,02,01004,3825,9247
2012,02,01051,6971,21229
2012,02,01053,7917,31577
2012,02,01054,40235,205615
2012,02,01055,45972,172395
2012,02,01056,12758,24840
2012,02,01057,7278,25372
2012,02,01058,18939,72366
2012,02,01059,16196,31690
2012,02,01060,15880,43977
2012,02,01061,2336,5424
2012,02,01062,10804,21246
2012,03,01001,7844,13420
2012,03,01002,19940,39157
2012,03,01003,38587,80371
2012,03,01004,4357,9288
2012,03,01051,13520,47852
2012,03,01053,11016,41299
2012,03,01054,74327,360829
2012,03,01055,71592,266250
2012,03,01056,16235,33150
2012,03,01057,11149,43569
2012,03,01058,26146,94398
2012,03,01059,22607,45674
2012,03,01060,18700,49379
2012,03,01061,3111,7174
2012,03,01062,13122,24644
2012,04,01001,9484,17015
2012,04,01002,20328,39054
2012,04,01003,47860,105242
2012,04,01004,3849,9468
2012,04,01051,21796,104464
2012,04,01053,13717,48364
2012,04,01054,103874,577480
2012,04,01055,104985,467347
2012,04,01056,20807,49065
2012,04,01057,16188,70067
2012,04,01058,29430,117881
2012,04,01059,29974,78334
2012,04,01060,18985,54675
2012,04,01061,3635,8520
2012,04,01062,14153,27200
2012,05,01001,10623,19444
2012,05,01002,29701,54381
2012,05,01003,54625,118090
2012,05,01004,4810,10194
2012,05,01051,28276,137855
2012,05,01053,23133,61809
2012,05,01054,128615,715430
2012,05,01055,115926,541955
2012,05,01056,27499,63687
2012,05,01057,23676,91898
2012,05,01058,41775,150335
2012,05,01059,38928,108007
2012,05,01060,24149,63991
2012,05,01061,4733,10850
2012,05,01062,16984,32968
2012,06,01001,11612,20329
2012,06,01002,32668,61685
2012,06,01003,59066,131687
2012,06,01004,4843,10426
2012,06,01051,28119,149713
2012,06,01053,19539,56970
2012,06,01054,126305,786638
2012,06,01055,122917,642003
2012,06,01056,27097,62857
2012,06,01057,27842,114365
2012,06,01058,43557,164809
2012,06,01059,41112,116564
2012,06,01060,24070,64091
2012,06,01061,4665,9527
2012,06,01062,17641,33937
2012,07,01001,15855,26305
2012,07,01002,31903,61412
2012,07,01003,71301,167858
2012,07,01004,5095,8578
2012,07,01051,34571,208322
2012,07,01053,20718,69693
2012,07,01054,150023,1050813
2012,07,01055,148011,945967
2012,07,01056,25807,67568
2012,07,01057,29869,161887
2012,07,01058,42142,200453
2012,07,01059,45870,176197
2012,07,01060,25177,73971
2012,07,01061,5183,11351
2012,07,01062,16006,35071
2012,08,01001,14135,25133
2012,08,01002,35919,68995
2012,08,01003,71851,175257
2012,08,01004,5580,11647
2012,08,01051,34279,210022
2012,08,01053,21676,70663
2012,08,01054,152519,1058992
2012,08,01055,149331,949678
2012,08,01056,30166,73582
2012,08,01057,30852,153906
2012,08,01058,45989,206546
2012,08,01059,47225,168016
2012,08,01060,28969,76491
2012,08,01061,5347,12410
2012,08,01062,19354,39776
2012,09,01001,10720,19103
2012,09,01002,29756,58893
2012,09,01003,58339,133029
2012,09,01004,5076,11906
2012,09,01051,29011,150254
2012,09,01053,19675,57453
2012,09,01054,134074,767976
2012,09,01055,111002,559403
2012,09,01056,26726,58133
2012,09,01057,23851,98812
2012,09,01058,40490,150032
2012,09,01059,36954,101761
2012,09,01060,25738,67107
2012,09,01061,4773,10426
2012,09,01062,18000,34067
2012,10,01001,9684,16341
2012,10,01002,22589,44904
2012,10,01003,47973,109634
2012,10,01004,4427,9368
2012,10,01051,23276,120804
2012,10,01053,14524,48922
2012,10,01054,108636,624775
2012,10,01055,102084,487978
2012,10,01056,19873,45931
2012,10,01057,16066,69422
2012,10,01058,27533,119290
2012,10,01059,25877,75801
2012,10,01060,20166,56793
2012,10,01061,3197,7540
2012,10,01062,14267,27887
2012,11,01001,9091,14692
2012,11,01002,23693,44015
2012,11,01003,42337,86314
2012,11,01004,4959,10617
2012,11,01051,11293,45793
2012,11,01053,11169,36639
2012,11,01054,49003,274813
2012,11,01055,59226,229541
2012,11,01056,16305,31984
2012,11,01057,9813,38111
2012,11,01058,23328,90402
2012,11,01059,19306,37329
2012,11,01060,19589,53270
2012,11,01061,2746,6217
2012,11,01062,14279,25019
2012,12,01001,8381,13644
2012,12,01002,19901,38653
2012,12,01003,49084,103750
2012,12,01004,3395,6959
2012,12,01051,8531,34009
2012,12,01053,7733,28501
2012,12,01054,47629,235444
2012,12,01055,47178,195225
2012,12,01056,13153,26801
2012,12,01057,8047,35071
2012,12,01058,15624,67242
2012,12,01059,15986,34703
2012,12,01060,14804,41321
2012,12,01061,2286,5496
2012,12,01062,11043,21336
2013,01,01001,5388,10994
2013,01,01002,14780,27916
2013,01,01003,24935,57746
2013,01,01004,3606,7779
2013,01,01051,5559,22686
2013,01,01053,6848,26848
2013,01,01054,32266,185455
2013,01,01055,34499,150397
2013,01,01056,11834,25176
2013,01,01057,6400,26925
2013,01,01058,14678,58244
2013,01,01059,11592,25258
2013,01,01060,13621,41474
2013,01,01061,1996,5529
2013,01,01062,9485,18428
2013,02,01001,7187,12550
2013,02,01002,16375,32608
2013,02,01003,27291,57840
2013,02,01004,4705,9697
2013,02,01051,7410,26181
2013,02,01053,8412,30869
2013,02,01054,43259,224245
2013,02,01055,50265,196903
2013,02,01056,12883,25608
2013,02,01057,8032,28907
2013,02,01058,17638,70052
2013,02,01059,16641,32029
2013,02,01060,14534,42436
2013,02,01061,2570,5426
2013,02,01062,10266,20410
2013,03,01001,8651,16467
2013,03,01002,19302,41251
2013,03,01003,36682,88483
2013,03,01004,4559,9139
2013,03,01051,16035,67026
2013,03,01053,9690,39181
2013,03,01054,81527,426542
2013,03,01055,81754,337148
2013,03,01056,15828,35222
2013,03,01057,12059,48374
2013,03,01058,22931,94572
2013,03,01059,21771,51820
2013,03,01060,17999,53989
2013,03,01061,2611,5847
2013,03,01062,12410,23786
2013,04,01001,8844,16323
2013,04,01002,21811,42060
2013,04,01003,40746,91201
2013,04,01004,5283,10625
2013,04,01051,16860,79340
2013,04,01053,12860,42672
2013,04,01054,82666,435756
2013,04,01055,79580,334556
2013,04,01056,20543,43856
2013,04,01057,13935,52712
2013,04,01058,26350,96344
2013,04,01059,24885,59752
2013,04,01060,21106,59774
2013,04,01061,3635,7361
2013,04,01062,15560,28937
2013,05,01001,12217,22326
2013,05,01002,31696,60580
2013,05,01003,55303,126460
2013,05,01004,5517,11437
2013,05,01051,29339,144461
2013,05,01053,21255,61378
2013,05,01054,134819,728995
2013,05,01055,126579,564138
2013,05,01056,27729,65766
2013,05,01057,24930,95385
2013,05,01058,37878,135432
2013,05,01059,39877,112372
2013,05,01060,26858,72632
2013,05,01061,4925,9958
2013,05,01062,20190,38895
2013,06,01001,13079,23118
2013,06,01002,33543,66581
2013,06,01003,55926,134706
2013,06,01004,6767,12565
2013,06,01051,27678,138335
2013,06,01053,19851,59114
2013,06,01054,131576,774362
2013,06,01055,124513,616838
2013,06,01056,26304,62913
2013,06,01057,26155,110716
2013,06,01058,39070,146843
2013,06,01059,38766,110983
2013,06,01060,26059,70091
2013,06,01061,5059,10308
2013,06,01062,20020,40558
2013,07,01001,17499,29078
2013,07,01002,34429,68368
2013,07,01003,76938,184261
2013,07,01004,6583,11588
2013,07,01051,36878,206957
2013,07,01053,20668,71055
2013,07,01054,161325,1068932
2013,07,01055,161695,981052
2013,07,01056,26744,70484
2013,07,01057,33247,176197
2013,07,01058,43086,202356
2013,07,01059,48072,174636
2013,07,01060,27641,79396
2013,07,01061,5678,11808
2013,07,01062,19439,42075
2013,08,01001,15220,28754
2013,08,01002,38440,74153
2013,08,01003,74819,184967
2013,08,01004,7874,15478
2013,08,01051,36100,212239
2013,08,01053,24897,73917
2013,08,01054,159504,1092255
2013,08,01055,155276,954313
2013,08,01056,29210,74078
2013,08,01057,33710,164396
2013,08,01058,44911,199875
2013,08,01059,49412,172879
2013,08,01060,31400,82211
2013,08,01061,5932,15102
2013,08,01062,21966,43908
2013,09,01001,11697,23397
2013,09,01002,29594,59520
2013,09,01003,54949,133078
2013,09,01004,7447,15247
2013,09,01051,28420,148190
2013,09,01053,19488,60150
2013,09,01054,131599,762096
2013,09,01055,112230,572626
2013,09,01056,25391,59822
2013,09,01057,23760,96581
2013,09,01058,35846,137627
2013,09,01059,36171,97061
2013,09,01060,25758,69683
2013,09,01061,4871,10650
2013,09,01062,20125,37929
2013,10,01001,9964,18433
2013,10,01002,24341,51440
2013,10,01003,47760,115350
2013,10,01004,6152,12789
2013,10,01051,24460,121640
2013,10,01053,14547,51617
2013,10,01054,115118,635644
2013,10,01055,110868,507560
2013,10,01056,20028,48263
2013,10,01057,17658,74060
2013,10,01058,30800,124445
2013,10,01059,29959,81655
2013,10,01060,22321,63629
2013,10,01061,4136,9037
2013,10,01062,14848,29467
2013,11,01001,9628,16584
2013,11,01002,22457,44955
2013,11,01003,42975,87835
2013,11,01004,5414,11755
2013,11,01051,10614,44794
2013,11,01053,11964,38613
2013,11,01054,54229,281136
2013,11,01055,64409,236315
2013,11,01056,16095,33741
2013,11,01057,10252,37072
2013,11,01058,23351,89986
2013,11,01059,20415,40478
2013,11,01060,21184,55105
2013,11,01061,3355,6994
2013,11,01062,14411,26099
2013,12,01001,9889,15904
2013,12,01002,20839,38590
2013,12,01003,52157,109553
2013,12,01004,4561,9416
2013,12,01051,9498,38582
2013,12,01053,8612,31050
2013,12,01054,54176,253503
2013,12,01055,49568,196201
2013,12,01056,13810,30089
2013,12,01057,8094,32664
2013,12,01058,16041,62965
2013,12,01059,17025,38149
2013,12,01060,13788,40274
2013,12,01061,2511,4994
2013,12,01062,11620,21680
2014,01,01001,6267,10973
2014,01,01002,16276,32835
2014,01,01003,24553,56827
2014,01,01004,4635,9969
2014,01,01051,6325,27090
2014,01,01053,7690,29155
2014,01,01054,38134,195150
2014,01,01055,38796,164612
2014,01,01056,11991,26398
2014,01,01057,7260,29625
2014,01,01058,15383,59745
2014,01,01059,12706,28354
2014,01,01060,13624,39313
2014,01,01061,2141,5461
2014,01,01062,10243,19117
2014,02,01001,7482,13301
2014,02,01002,19724,40129
2014,02,01003,27826,62487
2014,02,01004,5197,11519
2014,02,01051,8155,28717
2014,02,01053,8825,33056
2014,02,01054,49811,230473
2014,02,01055,52949,204878
2014,02,01056,13207,29018
2014,02,01057,9027,33506
2014,02,01058,18768,73381
2014,02,01059,17286,35163
2014,02,01060,14360,42785
2014,02,01061,2749,5909
2014,02,01062,10889,21459
2014,03,01001,8587,16091
2014,03,01002,21307,46487
2014,03,01003,35008,81727
2014,03,01004,5537,11748
2014,03,01051,12400,52964
2014,03,01053,10993,40257
2014,03,01054,73345,358694
2014,03,01055,68075,264111
2014,03,01056,17018,37725
2014,03,01057,12326,45620
2014,03,01058,23582,91198
2014,03,01059,20710,44314
2014,03,01060,17336,51316
2014,03,01061,3394,7439
2014,03,01062,13127,24937
2014,04,01001,10111,20006
2014,04,01002,24572,51705
2014,04,01003,45389,115155
2014,04,01004,5196,11363
2014,04,01051,24711,114209
2014,04,01053,15331,50448
2014,04,01054,114476,594870
2014,04,01055,109862,479953
2014,04,01056,21980,52603
2014,04,01057,18634,74174
2014,04,01058,30675,119774
2014,04,01059,30400,82732
2014,04,01060,19371,57626
2014,04,01061,3836,8449
2014,04,01062,15442,29500
2014,05,01001,13511,24710
2014,05,01002,32832,65484
2014,05,01003,56564,135981
2014,05,01004,6164,12249
2014,05,01051,27837,123738
2014,05,01053,20993,61087
2014,05,01054,128806,670606
2014,05,01055,121381,527929
2014,05,01056,28470,65728
2014,05,01057,24405,92435
2014,05,01058,40056,139181
2014,05,01059,36131,98334
2014,05,01060,25855,70810
2014,05,01061,5252,10116
2014,05,01062,21557,39713
2014,06,01001,13913,24318
2014,06,01002,34689,68883
2014,06,01003,60855,144666
2014,06,01004,7502,13886
2014,06,01051,28985,148449
2014,06,01053,26359,70092
2014,06,01054,144371,809329
2014,06,01055,139503,672134
2014,06,01056,27932,65852
2014,06,01057,29949,114785
2014,06,01058,45542,159602
2014,06,01059,40084,115560
2014,06,01060,25499,68200
2014,06,01061,5512,11550
2014,06,01062,21345,39123
2014,07,01001,18124,31501
2014,07,01002,36579,72513
2014,07,01003,75067,184803
2014,07,01004,7843,14383
2014,07,01051,35273,196488
2014,07,01053,24390,74387
2014,07,01054,157723,991623
2014,07,01055,157639,926218
2014,07,01056,27354,71571
