Kapitel 2,,"Ankünfte, Übernachtungen und Aufenthaltsdauer der Gäste 
in Beherbergungsbetrieben (einschließlich Camping)",,,,,,,,,
Tabelle 2.4,,nach Kreisen und nach dem ständigen Wohnsitz der Gäste,,,,,,,,,
"Lfd.
Nr.","Kreisfreie Stadt
Landkreis
Große kreisangehörige Stadt

Ständiger Wohnsitz der
Gäste innerhalb/außerhalb
Deutschlands",Juni 2015,,,,,Januar -Juni 2015,,,,
,,Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)",Ankünfte,,Übernachtungen,,"durch-
schnitt-
liche
Aufent-
halts-
dauer 4)"
,,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
monat",,"ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum","ins-
gesamt","Verän-
derung
zum
Vor-
jahres-
zeitraum",
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,Anzahl,%,Anzahl,%,Anzahl,,%,Anzahl,%,Anzahl
1,2,3,4,5,6,7,8,9,10,11,12
,,,,,,,,,,,
1  ,Mecklenburg-Vorpommern,782.460,"- 8,3 ",3.084.671,"- 6,4 ","3,9  ",3.057.653,"1,0 ",11.213.237,"1,8 ","3,7  "
2  ,  Deutschland,737.533,"- 8,7 ",2.959.075,"- 6,5 ","4,0  ",2.924.126,"1,1 ",10.861.403,"2,0 ","3,7  "
3  ,  Ausland,44.927,"- 1,7 ",125.596,"- 3,5 ","2,8  ",133.527,"- 2,1 ",351.834,"- 2,9 ","2,6  "
,,,,,,,,,,,
4  ,"  Rostock, Hansestadt",70.510,"- 1,8 ",182.430,"- 4,8 ","2,6  ",322.617,"1,6 ",791.789,"1,2 ","2,5  "
5  ,    Deutschland,64.706,"- 2,4 ",166.958,"- 5,4 ","2,6  ",299.561,"1,7 ",728.351,"1,2 ","2,4  "
6  ,    Ausland,5.804,"5,4 ",15.472,"2,3 ","2,7  ",23.056,"- 0,3 ",63.438,"0,7 ","2,8  "
,,,,,,,,,,,
7  ,"  Schwerin, Landeshauptstadt",20.721,"- 2,5 ",36.271,"- 4,5 ","1,8  ",87.429,"- 1,0 ",147.314,"- 3,9 ","1,7  "
8  ,    Deutschland,17.885,"- 9,3 ",31.908,"- 9,6 ","1,8  ",76.474,"- 3,9 ",129.668,"- 6,3 ","1,7  "
9  ,    Ausland,2.836,"84,3 ",4.363,"62,6 ","1,5  ",10.955,"26,1 ",17.646,"18,4 ","1,6  "
,,,,,,,,,,,
,  Mecklenburgische,,,,,,,,,,
10  ,    Seenplatte,112.920,"- 17,0 ",359.803,"- 17,9 ","3,2  ",394.256,"- 2,0 ",1.245.474,"- 3,4 ","3,2  "
11  ,    Deutschland,108.654,"- 17,4 ",349.005,"- 18,1 ","3,2  ",383.516,"- 2,1 ",1.219.959,"- 3,4 ","3,2  "
12  ,    Ausland,4.266,"- 7,0 ",10.798,"- 9,7 ","2,5  ",10.740,"- 0,6 ",25.515,"- 3,9 ","2,4  "
,,,,,,,,,,,
13  ,  Landkreis Rostock,110.280,"- 8,8 ",494.884,"- 5,2 ","4,5  ",462.127,"0,2 ",1.912.678,"1,3 ","4,1  "
14  ,    Deutschland,105.617,"- 9,3 ",482.691,"- 5,2 ","4,6  ",446.725,"0,1 ",1.872.064,"1,3 ","4,2  "
15  ,    Ausland,4.663,"3,0 ",12.193,"- 7,1 ","2,6  ",15.402,"3,0 ",40.614,"- 0,1 ","2,6  "
,,,,,,,,,,,
16  ,  Vorpommern-Rügen,227.473,"- 8,3 ",1.023.630,"- 4,5 ","4,5  ",854.877,"1,8 ",3.587.995,"5,3 ","4,2  "
17  ,    Deutschland,211.849,"- 8,5 ",974.831,"- 4,5 ","4,6  ",817.015,"2,2 ",3.477.378,"5,6 ","4,3  "
18  ,    Ausland,15.624,"- 5,1 ",48.799,"- 3,1 ","3,1  ",37.862,"- 5,2 ",110.617,"- 4,8 ","2,9  "
,,,,,,,,,,,
19  ,  Nordwestmecklenburg,61.537,"- 4,9 ",223.942,"- 4,5 ","3,6  ",235.264,"2,7 ",835.346,"1,3 ","3,6  "
20  ,    Deutschland,58.009,"- 4,1 ",214.436,"- 4,3 ","3,7  ",224.473,"3,2 ",805.103,"1,4 ","3,6  "
21  ,    Ausland,3.528,"- 16,0 ",9.506,"- 8,9 ","2,7  ",10.791,"- 7,0 ",30.243,"- 0,9 ","2,8  "
,,,,,,,,,,,
22  ,  Vorpommern-Greifswald,138.335,"- 4,7 ",642.750,"- 3,9 ","4,6  ",540.978,"4,0 ",2.210.669,"1,8 ","4,1  "
23  ,    Deutschland,133.908,"- 4,7 ",628.820,"- 3,6 ","4,7  ",530.071,"4,1 ",2.179.751,"2,2 ","4,1  "
24  ,    Ausland,4.427,"- 3,5 ",13.930,"- 12,5 ","3,1  ",10.907,"- 2,0 ",30.918,"- 16,7 ","2,8  "
,,,,,,,,,,,
25  ,  Ludwigslust-Parchim,40.684,"- 10,1 ",120.961,"- 8,0 ","3,0  ",160.105,"- 5,7 ",481.972,"- 2,5 ","3,0  "
26  ,    Deutschland,36.905,"- 9,8 ",110.426,"- 8,6 ","3,0  ",146.291,"- 4,7 ",449.129,"- 2,5 ","3,1  "
27  ,    Ausland,3.779,"- 12,4 ",10.535,"- 0,3 ","2,8  ",13.814,"- 14,6 ",32.843,"- 2,2 ","2,4  "
,,,,,,,,,,,
,Nachrichtlich,,,,,,,,,,
,,,,,,,,,,,
28  ,"  Greifswald, Hansestadt 10)",10.425,"8,4 ",23.199,"9,6 ","2,2  ",36.094,"- 5,8 ",79.088,"- 6,7 ","2,2  "
29  ,    Deutschland,9.712,"9,8 ",21.779,"10,6 ","2,2  ",33.224,"- 5,5 ",73.103,"- 3,1 ","2,2  "
30  ,    Ausland,713,"- 6,7 ",1.420,"- 3,6 ","2,0  ",2.870,"- 8,5 ",5.985,"- 35,8 ","2,1  "
,,,,,,,,,,,
31  ,"  Neubrandenburg, Stadt 11)",7.637,"- 17,0 ",14.151,"0,3 ","1,9  ",31.721,"- 5,8 ",53.490,"0,0 ","1,7  "
32  ,    Deutschland,7.079,"- 17,8 ",13.344,"1,3 ","1,9  ",29.459,"- 5,8 ",50.232,"0,1 ","1,7  "
33  ,    Ausland,558,"- 5,1 ",807,"- 14,3 ","1,4  ",2.262,"- 4,6 ",3.258,"- 2,0 ","1,4  "
,,,,,,,,,,,
34  ,"  Stralsund, Hansestadt 12)",20.729,"1,8 ",49.156,"1,0 ","2,4  ",85.867,"4,6 ",197.999,"4,2 ","2,3  "
35  ,    Deutschland,17.875,"2,6 ",42.287,"1,7 ","2,4  ",77.493,"5,6 ",177.856,"6,2 ","2,3  "
36  ,    Ausland,2.854,"- 3,2 ",6.869,"- 3,2 ","2,4  ",8.374,"- 4,4 ",20.143,"- 10,3 ","2,4  "
,,,,,,,,,,,
37  ,"  Wismar, Hansestadt 13)",12.555,"- 3,2 ",28.954,"- 3,0 ","2,3  ",50.960,"2,3 ",129.551,"3,1 ","2,5  "
38  ,    Deutschland,10.963,"- 0,3 ",26.285,"0,0 ","2,4  ",45.231,"3,9 ",118.898,"4,1 ","2,6  "
39  ,    Ausland,1.592,"- 19,2 ",2.669,"- 25,2 ","1,7  ",5.729,"- 8,3 ",10.653,"- 6,7 ","1,9  "
